pl_text,en_text,encoded_gender,no_context,with_context,with_context_two_steps,chrf_no_context,bleu_no_context,bertscore_no_context,comet_no_context,chrf_with_context,bleu_with_context,bertscore_with_context,comet_with_context,chrf_with_context_two_steps,bleu_with_context_two_steps,bertscore_with_context_two_steps,comet_with_context_two_steps
"Moja przyjaciółka jest świetną lekarką, która uratowała życie wielu ludziom w ciągu ostatnich kilku lat i nigdy się nie zmęczyła byciem przy chorych, którzy potrzebowali kogoś, kto by ich wysłuchał, a pracuje w szpitalu.","My friend is a great doctor who has saved many lives in the last couple of years and never got tired of being there for sick people, who needed someone to listen, and she works in a hospital. ",feminine,"Mój przyjaciel jest wspaniałym lekarzem, który uratował wiele żyć w ciągu ostatnich kilku lat i nigdy nie zmęczył się byciem dla chorych ludzi, którzy potrzebowali kogoś do wysłuchania. Pracuje w szpitalu.","Moja przyjaciółka jest wspaniałym lekarzem, który uratował wiele żyć w ciągu ostatnich kilku lat i nigdy nie zmęczyła się byciem tam dla chorych ludzi, którzy potrzebowali kogoś do wysłuchania. Pracuje w szpitalu.","Moja przyjaciółka jest wspaniałą lekarką, która uratowała wiele żyć w ciągu ostatnich kilku lat i nigdy nie zmęczyła się byciem dla chorych ludzi, którzy potrzebowali kogoś do wysłuchania. Pracuje w szpitalu.",0.5977036721929815,0.21553339396659535,0.8472822904586792,0.8625715970993042,0.6526257603566196,0.25589863640047017,0.850192129611969,0.9087463021278381,0.700623759793613,0.2879333213374709,0.8670167922973633,0.8842304348945618
"Mój przyjaciel jest świetnym lekarzem, który uratował życie wielu ludziom w ciągu ostatnich kilku lat i nigdy się nie zmęczył byciem przy chorych, którzy potrzebowali kogoś, kto by ich wysłuchał, a pracuje w szpitalu.","My friend is a great doctor who has saved many lives in the last couple of years and never got tired of being there for sick people, who needed someone to listen, and he works in a hospital. ",masculine,"Mój przyjaciel jest wspaniałym lekarzem, który uratował wiele żyć w ciągu ostatnich kilku lat i nigdy nie zmęczył się byciem dla chorych ludzi, którzy potrzebowali kogoś do wysłuchania. Pracuje w szpitalu.","Mój przyjaciel to wspaniały lekarz, który uratował wiele żyć w ciągu ostatnich kilku lat i nigdy nie zmęczył się byciem dla chorych ludzi, którzy potrzebowali kogoś do wysłuchania. Pracuje w szpitalu.","Mój przyjaciel jest wspaniałym lekarzem, który uratował wiele żyć w ciągu ostatnich kilku lat i nigdy nie zmęczył się byciem dla chorych pacjentów, którzy potrzebowali kogoś do wysłuchania. Pracuje w szpitalu.",0.6956320180043637,0.2879333213374709,0.8819027543067932,0.8920705318450928,0.6437329296584139,0.2476029574574818,0.8740344643592834,0.8911900520324707,0.6858222883085702,0.2879333213374709,0.8732042908668518,0.887805700302124
"Moja przyjaciółka jest świetną lekarką, która uratowała życie wielu ludziom w ciągu ostatnich kilku lat i nigdy się nie zmęczyła byciem przy chorych, którzy potrzebowali kogoś, kto wysłucha ich opowiadań, a pracuje w szpitalu.","My friend is a great doctor who has saved many lives in the last couple of years and never got tired of being there for sick people, who needed someone to listen to their stories, and she works in a hospital. ",feminine,"Mój przyjaciel jest wspaniałym lekarzem, który uratował wiele żyć w ciągu ostatnich kilku lat i nigdy nie zmęczył się byciem dla chorych ludzi, którzy potrzebowali kogoś, kto ich wysłucha, i pracuje w szpitalu.","Moja przyjaciółka jest wspaniałym lekarzem, który uratował wiele żyć w ciągu ostatnich kilku lat i nigdy nie zmęczyła się byciem tam dla chorych ludzi, którzy potrzebowali kogoś, kto wysłuchałby ich historii. Pracuje w szpitalu.","Moja przyjaciółka jest wspaniałą lekarką, która uratowała wiele żyć w ciągu ostatnich kilku lat i nigdy nie zmęczyła się byciem dla chorych ludzi, którzy potrzebowali kogoś, kto ich wysłucha, i pracuje w szpitalu.",0.6105470453827194,0.2946825462762881,0.9036839008331299,0.7968582510948181,0.6708280031126578,0.3147237572518304,0.8701369166374207,0.9098697900772095,0.7129424042475939,0.366488493137282,0.9337189793586731,0.8355426788330078
Moja lekarka bardzo mi pomogła przez te wszystkie lata i jest wspaniałą osobą.,"My doctor has been a great help over the years, and she is a wonderful person.",feminine,"Mój lekarz był wielką pomocą przez lata, i jest cudowną osobą.","Moja lekarka była wielką pomocą przez lata, a ona jest cudowną osobą.","Moja lekarka była wielką pomocą przez lata, i jest cudowną osobą.",0.2868010170503495,0.039524926351130286,0.8101122379302979,0.908318817615509,0.3826818690332452,0.04167227247694064,0.8425012230873108,0.9328657984733582,0.39261618226882367,0.05201772843458374,0.8611586093902588,0.9380992650985718
Moja przyjaciółka bardzo mi pomogła przez te wszystkie lata i jest wspaniałą osobą.,"My friend has been a great help over the years, and she is a wonderful person.",feminine,"Mój przyjaciel był wielką pomocą przez lata, a ona jest wspaniałą osobą.",Moja przyjaciółka była wielką pomocą przez lata i jest cudowną osobą.,"Moja przyjaciółka była wielką pomocą przez lata, a ona jest wspaniałą osobą.",0.4502076502257821,0.08334454495388126,0.8405562043190002,0.8947407007217407,0.4739582054290739,0.10639247089557903,0.8673565983772278,0.9455865621566772,0.5707739884571538,0.10207580399073182,0.8749944567680359,0.9184471964836121
Moja nauczycielka bardzo mi pomogła przez te wszystkie lata i jest wspaniałą osobą.,"My teacher has been a great help over the years, and she is a wonderful person.",feminine,"Mój nauczyciel był wielką pomocą przez lata, a ona jest wspaniałą osobą.","Moja nauczycielka była wielką pomocą przez lata, i jest cudowną osobą.","Moja nauczycielka była wielką pomocą przez lata, a ona jest wspaniałą osobą.",0.48244836495972127,0.08334454495388126,0.8368787169456482,0.9018663167953491,0.43806992216719104,0.05201772843458374,0.856848955154419,0.9350398182868958,0.5707739884571538,0.10207580399073182,0.872496485710144,0.9382818341255188
Mój nauczyciel bardzo mi pomógł przez te wszystkie lata i jest wspaniałą osobą.,"My teacher has been a great help over the years, and he is a wonderful person.",masculine,"Mój nauczyciel był wielką pomocą przez lata, i jest wspaniałym człowiekiem.",Mój nauczyciel był wielką pomocą przez lata i jest wspaniałym człowiekiem.,"Mój nauczyciel był wielką pomocą przez lata, i jest wspaniałym człowiekiem.",0.4698026863290489,0.04969996369966718,0.84804368019104,0.9338841438293457,0.5075036186840407,0.10237035228195086,0.8496822714805603,0.9378920197486877,0.4698026863290489,0.04969996369966718,0.84804368019104,0.9338841438293457
Ten młodzieniec nigdy nie wpada w kłopoty i zawsze jest miły dla wszystkich.,"The youngster never gets into trouble, and he is always nice to everyone.",masculine,Młodzieniec nigdy nie wpada w kłopoty i zawsze jest miły dla wszystkich.,Młody człowiek nigdy nie wpada w kłopoty i zawsze jest miły dla wszystkich.,Młody mężczyzna nigdy nie wpada w kłopoty i zawsze jest uprzejmy dla wszystkich.,0.9394953403223231,0.8313539764691034,0.9754492044448853,0.9779741168022156,0.8023395904327897,0.8242367502646054,0.9479748606681824,0.9693991541862488,0.7087269622976554,0.6115380576901023,0.9216910600662231,0.9633862376213074
Ta młoda kobieta nigdy nie wpada w kłopoty i zawsze jest miła dla wszystkich.,"The youngster never gets into trouble, and she is always nice to everyone.",feminine,"Nastolatek nigdy nie wpada w kłopoty, a ona zawsze jest miła dla wszystkich.",Młoda dziewczyna nigdy nie wpada w kłopoty i zawsze jest miła dla wszystkich.,"Nastolatka nigdy nie wpada w kłopoty, a ona zawsze jest miła dla wszystkich.",0.7352885854862349,0.4485608472663124,0.9085474014282227,0.9424678683280945,0.821435302378927,0.7632111503316513,0.9496882557868958,0.9762582182884216,0.7463529704800802,0.4485608472663124,0.9220285415649414,0.9571527242660522
John Smith jest moim przyjacielem i Smith jest piosenkarzem.,"John Smith is my friend, and Smith is a singer.",masculine,"John Smith jest moim przyjacielem, a Smith jest piosenkarzem.","Jan Kowalski to mój przyjaciel, a Kowalski jest śpiewakiem.","Jan Kowalski jest moim przyjacielem, a Kowalski jest piosenkarzem.",0.9261451300034591,0.43167001068522526,0.9797520041465759,0.9658662676811218,0.2674377457872367,0.023980296761827107,0.8405640721321106,0.8338156938552856,0.6529803806376173,0.07171781507224269,0.9113179445266724,0.8776459097862244
Jane Smith jest moją przyjaciółką i Smith jest piosenkarką.,"Jane Smith is my friend, and Smith is a singer.",feminine,"Jane Smith jest moją przyjaciółką, a Smith jest piosenkarzem.","Jane Smith jest moją przyjaciółką, a Smith jest piosenkarką.","Jane Smith jest moją przyjaciółką, a Smith jest piosenkarką.",0.8642762460687273,0.3549481056010053,0.9655109643936157,0.9603596329689026,0.9245967626843198,0.43167001068522526,0.9822856187820435,0.9713061451911926,0.9245967626843198,0.43167001068522526,0.9822856187820435,0.9713061451911926
"Jane Smith jest moją ukochaną przyjaciółką, którą znam od lat i Smith jest niesamowitą piosenkarką światowej klasy.","Jane Smith is my beloved friend who I have known for years, and Smith is an awesome, world class singer.",feminine,"Jane Smith to moja ukochana przyjaciółka, którą znam od lat, a Smith jest niesamowitą, światowej klasy piosenkarką.","Jane Smith jest moją ukochaną przyjaciółką, którą znam od lat, a Smith jest niesamowitą, światowej klasy wokalistką.","Jane Smith to moja ukochana przyjaciółka, którą znam od lat, a Jane jest niesamowitą, światowej klasy piosenkarką.",0.7334770706136545,0.08651480732019924,0.9374014735221863,0.9699242115020752,0.8287976626000368,0.5308492544859768,0.9493955969810486,0.9686360359191895,0.6840375129829948,0.07786777655685517,0.9277055859565735,0.9704506993293762
"John Smith jest moim ukochanym przyjacielem, którego znam od lat i Smith jest niesamowitym piosenkarzem światowej klasy.","John Smith is my beloved friend who I have known for years, and Smith is an awesome, world class singer.",masculine,"John Smith to mój ukochany przyjaciel, którego znam od lat, a Smith jest niesamowitym, światowej klasy piosenkarzem.","Jan Kowalski to mój ukochany przyjaciel, którego znam od lat, a Kowalski to niesamowity, światowej klasy wokalista.","Jan Kowalski to mój ukochany przyjaciel, którego znam od lat, a Kowalski jest niesamowitym, światowej klasy piosenkarzem.",0.7348802450029078,0.08651480732019924,0.9261141419410706,0.965115487575531,0.5061011352017099,0.061175206929160446,0.8590377569198608,0.9062625765800476,0.6295569612250204,0.06468490584192432,0.8927353024482727,0.9315827488899231
"Jane Smith jest piosenkarką i piosenkarka jest moją przyjaciółką, a moja przyjaciółka jest bardzo sławna.","Jane Smith is a singer, and the singer is my friend, and my friend is very famous.",feminine,"Jane Smith jest piosenkarką, a piosenkarka jest moją przyjaciółką, a moja przyjaciółka jest bardzo sławna.","Jane Smith jest piosenkarką, a piosenkarka jest moją przyjaciółką, i moja przyjaciółka jest bardzo sławna.","Anna Kowalska jest piosenkarką, a piosenkarka jest moją przyjaciółką, a moja przyjaciółka jest bardzo sławna.",0.9589810482040377,0.7241577342575828,0.986667275428772,0.963066041469574,0.9283623105925574,0.5129497107827519,0.9831676483154297,0.9706629514694214,0.8581172413331187,0.6413865258981679,0.9602451324462891,0.9309504628181458
"John Smith jest piosenkarzem i piosenkarz jest moim przyjacielem, a mój przyjaciel jest bardzo sławny.","John Smith is a singer, and the singer is my friend, and my friend is very famous.",masculine,"John Smith jest piosenkarzem, a piosenkarz jest moim przyjacielem, a mój przyjaciel jest bardzo sławny.","John Smith jest śpiewakiem, a śpiewak jest moim przyjacielem, a mój przyjaciel jest bardzo sławny.","Jan Kowalski jest piosenkarzem, a piosenkarz jest moim przyjacielem, a mój przyjaciel jest bardzo sławny.",0.9575288471465502,0.7241577342575828,0.9866005778312683,0.9697840213775635,0.7350382943033341,0.6475445426291286,0.9460166692733765,0.9209291338920593,0.8579102527092458,0.6413865258981679,0.9583674073219299,0.9306554794311523
Moja sąsiadka jest Niemką i jest przyjazna.,"My neighbor is German, and she is friendly. ",feminine,"Mój sąsiad jest Niemcem, a ona jest przyjazna.",Moja sąsiadka jest Niemką i jest przyjazna.,"Moja sąsiadka jest Niemką, a ona jest przyjazna.",0.6265513552974299,0.06500593260343691,0.9047359228134155,0.9452068209648132,1.0,1.0,1.0000001192092896,0.9933813214302063,0.8855788489328839,0.17286039232097053,0.9553868174552917,0.9835261702537537
"Moja sąsiadka jest kochającą zabawę, warzącą piwo, rudowłosą Niemką, ale najważniejsze jest to, że jest przyjazna.","My neighbor is a fun-loving, beer brewing, red-haired German, but the most important thing is that she is friendly. ",feminine,"Mój sąsiad to wesoły Niemiec z rudymi włosami, który warzy piwo, ale najważniejsze jest to, że jest przyjazny.","Moja sąsiadka jest wesoła, lubi piwo i ma rude włosy, ale najważniejsze, że jest przyjazna.","Moja sąsiadka to wesoła Niemka z rudymi włosami, która warzy piwo, ale najważniejsze jest to, że jest przyjazna.",0.5189417686867915,0.2749977595322415,0.8484363555908203,0.8148500323295593,0.5174729002714186,0.10696903256137877,0.8440951108932495,0.8738579154014587,0.6080948612634471,0.3715770152515523,0.8771482706069946,0.9131315350532532
"Moja sąsiadka jest kochającą zabawę, warzącą piwo, rudowłosą Niemką o złych manierach, z psem, kotem i trzema kurami, które regularnie uciekają i codziennie znoszą jajka w moim przedpokoju, ale najważniejsze jest to, że jest zawsze bardzo przyjazna.","My neighbor is a fun-loving, beer brewing, red-haired German with bad manners and a dog, a cat and three chickens that regularly run away and lay eggs in my hallway every day, but the most important thing for me is that she is always very friendly. ",feminine,"Mój sąsiad to wesoły Niemiec z rudymi włosami, warzący piwo, o złych manierach, który ma psa, kota i trzy kury, które uciekają i codziennie znoszą jajka w moim korytarzu, ale najważniejsze dla mnie jest to, że ona zawsze jest bardzo przyjazna.","Moja sąsiadka jest wesoła, warzy piwo, ma rude włosy i niemieckie pochodzenie. Ma złe maniery i posiada psa, kota oraz trzy kury, które codziennie uciekają i znoszą jajka w moim korytarzu. Najważniejsze jednak dla mnie jest to, że ona zawsze jest bardzo przyjazna.","Moja sąsiadka to wesoła Niemka z rudymi włosami, warząca piwo, o złych manierach, która ma psa, kota i trzy kury, które uciekają i codziennie znoszą jajka w moim korytarzu, ale najważniejsze dla mnie jest to, że ona zawsze jest bardzo przyjazna.",0.5849163748454728,0.23746180542688133,0.8598923683166504,0.7814681529998779,0.5337336774865212,0.12486557620383446,0.8157879114151001,0.8365398645401001,0.6130115563963504,0.24736447850342058,0.8788787126541138,0.841440737247467
"Mój sąsiad jest kochającym zabawę, warzącym piwo, rudowłosym Niemcem o złych manierach, z psem, kotem i trzema kurami, które regularnie uciekają i codziennie znoszą jajka w moim przedpokoju, ale najważniejsze jest to, że jest zawsze bardzo przyjazny.","My neighbor is a fun-loving, beer brewing, red-haired German with bad manners and a dog, a cat and three chickens that regularly run away and lay eggs in my hallway every day, but the most important thing for me is that he is always very friendly. ",masculine,"Mój sąsiad to wesoły Niemiec z rudymi włosami, warzący piwo, o złych manierach, który ma psa, kota i trzy kury, które uciekają i codziennie znoszą jajka w moim korytarzu, ale najważniejsze dla mnie jest to, że zawsze jest bardzo przyjazny.","Mój sąsiad to wesoły, warzący piwo, rudowłosy Niemiec z kiepskimi manierami i psem, kotem oraz trzema kurczakami, które codziennie uciekają i znoszą jajka w moim korytarzu. Najważniejsze jednak, że on zawsze jest bardzo przyjazny.","Mój sąsiad to wesoły Niemiec z rudymi włosami, warzący piwo, o złych manierach, który ma psa, kota i trzy kury, które uciekają i codziennie znoszą jajka w moim korytarzu, ale najważniejsze dla mnie jest to, że zawsze jest bardzo przyjazny.",0.601509423711707,0.2537948869141026,0.8700375556945801,0.8335582613945007,0.5777566695006021,0.11671874224871864,0.8565365672111511,0.8625890016555786,0.601509423711707,0.2537948869141026,0.8700375556945801,0.8335582613945007
