en_text,pl_text,dialog_prev,dialog_next,chrf_dialog_prev,bleu_dialog_prev,bertscore_dialog_prev,comet_dialog_prev,chrf_dialog_next,bleu_dialog_next,bertscore_dialog_next,comet_dialog_next
"Eh, uhm...",Hmpf.,"Eh, eh...","Ech, eee...",0.03144654088050324,0.0,0.5859972834587097,0.7090385556221008,0.0303030303030304,0.0,0.6110307574272156,0.761290967464447
"Sir, what don't I got! Somethin' for everyone, seek and ye shall find! Cheap, too!",Czego ja nie mam! U mnie każdy coś dla siebie znajdzie! I tanio!,"Panie, czego ja nie mam! Coś dla każdego, szukajcie a znajdziecie! A do tego tanie!","Sir, czego nie mam! Coś dla każdego, szukajcie a znajdziecie! A najlepsze - tanio!",0.48426861690364625,0.07029695662739609,0.8185548782348633,0.8222745656967163,0.42472245439639544,0.03592143420342892,0.8093271851539612,0.8121288418769836
"Oh, fuck!",O kurwa!,Cholera!,Cholera!,0.09774493958285237,0.0,0.7673431634902954,0.7781391143798828,0.09774493958285237,0.0,0.7673431634902954,0.7781391143798828
"Note that I said ""almost."" Now don't interrupt.","Zwróć uwagę, że powiedziałam „prawie”. I nie przerywaj.","Zauważ, że powiedziałem ""prawie."" Teraz nie przerywaj.","Zauważ, że powiedziałem ""prawie."" Teraz nie przerywaj.",0.573478287670573,0.0670144447096575,0.8281728029251099,0.9237087965011597,0.573478287670573,0.0670144447096575,0.8281728029251099,0.9237087965011597
Fine… I can't force you.,Cóż... Ja cię do tego nie zmuszę.,Nie mogę cię zmusić.,Dobrze... Nie mogę cię zmusić.,0.1514130434782609,0.037951271263104894,0.7883451581001282,0.8843032717704773,0.2029472643246274,0.036015288308423515,0.8423635363578796,0.9236783385276794
The wraiths of Mörhogg? Hjalmar and I've bested worse buggers than that.,Upiory z Mörhoggu? Nie takich czynów dokonywaliśmy z Hjalmarem.,Widma Mörhogga? Ja i Hjalmar pokonaliśmy gorsze paskudztwa niż to.,Widma Mörhogga? Ja i Hjalmar pokonaliśmy gorsze paskudztwa niż to.,0.32856301618049627,0.0,0.776287853717804,0.6161506175994873,0.32856301618049627,0.0,0.776287853717804,0.6161506175994873
"Ah well. It seems I shall need a new trade anyway. I'm compromised in Novigrad, so… Ehh.","No cóż. Chyba będę musiała się przekwalifikować, bo jeśli jestem spalona w Novigradzie, to... ehh.","No cóż. Wygląda na to, że potrzebuję nowego fachu cokolwiek. Jestem spalony w Novigradzie, więc... Ech.","No cóż. Wydaje się, że potrzebuję nowego fachu tak czy inaczej. Jestem spalony w Novigradzie, więc... Ech.",0.3706571208484573,0.036787632499277766,0.8088139891624451,0.5751230716705322,0.3757449171802543,0.03440134693333791,0.8183385133743286,0.7001039385795593
"Aye, who built you a monument more lasting than any of bronze. When next you see him, White Wolf, please convey the great esteem in which I, Sigurd, hold his many achievements.","Ano, pomnik zbudował trwalszy niż ze spiżu. Jak go spotkasz, Biały Wilku, przekaż wyrazy uznania od Sigurda, największego wielbiciela jego twórczości.","Tak, który zbudował ci pomnik trwalszy niż jakikolwiek ze spiżu. Kiedy następnym razem go zobaczysz, Biały Wilku, proszę przekaż mu wielki szacunek, jakim ja, Sigurd, darzę jego liczne osiągnięcia.","Ach, kto postawił ci pomnik trwalszy niż ze spiżu? Kiedy następnym razem spotkasz Białego Wilka, proszę przekaż mu, jak wielkim szacunkiem darzę jego liczne osiągnięcia. Ja, Sigurd.",0.4611936588999324,0.02758387014375928,0.7676876187324524,0.8183407187461853,0.41088808361518864,0.04108404733153058,0.7403842210769653,0.8137845396995544
There are more and more!,Jest ich coraz więcej!,Jest ich coraz więcej!,Jest ich coraz więcej!,1.0,1.0,1.0,0.99537593126297,1.0,1.0,1.0,0.99537593126297
Wanted you to visit him.,"Chciał, żebyś do niego przyjechała.","Chciała, żebyś go odwiedził.","Chciałem, żebyś go odwiedził.",0.3219993168184278,0.06257106818159155,0.8979196548461914,0.8773965835571289,0.30939157962833386,0.06257106818159155,0.8619757890701294,0.8515098690986633
No need to worry. I'm not out to hurt your witch.,"Nic nie zrobię waszej czarownicy, możecie być spokojni.",Nie ma potrzeby się martwić. Nie zamierzam skrzywdzić twojej czarownicy.,Nie ma potrzeby się martwić. Nie zamierzam skrzywdzić twojej czarownicy.,0.3333626652092121,0.0,0.7741458415985107,0.8539654612541199,0.3333626652092121,0.0,0.7741458415985107,0.8539654612541199
Because it suits Radovid. You've not heard the story?,Bo Radowidowi tak było na rękę. Nie słyszałeś tej historii?,Bo to odpowiada Radovidowi. Nie słyszałeś tej historii?,Bo to odpowiada Radovidowi. Nie słyszałeś tej historii?,0.5979458325717333,0.2846946938149361,0.8649081587791443,0.8304264545440674,0.5979458325717333,0.2846946938149361,0.8649081587791443,0.8304264545440674
"It hasn't and never will. Ye awaitin' a letter from your lover, or is it a fat pouch o' coin from family o'erseas? Well, either way you're waitin' in vain.","Nie przypłynął i pewno nigdy nie przypłynie. Jak czekasz na list od lubej albo grubszą gotówkę od krewnych zza morza, to się nie doczekasz.","Nie dotarł ani statek pocztowy, ani żaden inny. Czekasz na list od ukochanej, czy może na grubą sakiewkę pieniędzy od rodziny za morzem? Cóż, tak czy inaczej czekasz na próżno.","Nic nie przyszło i nigdy nie przyjdzie. Czekasz na list od ukochanej, czy może na gruby mieszek monet od rodziny za morzem? No cóż, tak czy inaczej czekasz na próżno.",0.3366826370523975,0.0406731552331291,0.7499136328697205,0.7576647996902466,0.3991519776026598,0.048368805592847286,0.7719161510467529,0.7623168230056763
"Ah, at your service.","A, kłaniam się.","Ach, do usług.","Ach, do usług.",0.06459948320413446,0.0,0.7173023223876953,0.38031235337257385,0.06459948320413446,0.0,0.7173023223876953,0.38031235337257385
Fuck…,Kurwa...,Kurwa...,Kurwa...,1.0,0.1778279410038923,1.0,0.9912902116775513,1.0,0.1778279410038923,1.0,0.9912902116775513
Along with the mutt gnawin' a bone beneath it!,"I psa, co pod tą ławą kości gryzł!",Razem z kundlem obgryzającym kość pod nim!,Razem z psem obgryzającym kość pod spodem!,0.17735714029222396,0.028634401465295497,0.6837884187698364,0.5739288926124573,0.18952664280829082,0.028634401465295497,0.7023758292198181,0.6316577792167664
Not how Muggs sees it. Claims he was… mugged.,"Muggs twierdzi, że został napadnięty.","Nie tak widzi to Muggs. Twierdzi, że został... okradziony.","Nie tak, jak Muggs to widzi. Twierdzi, że został... okradziony.",0.5457642749215528,0.023980296761827107,0.8160145878791809,0.7052494883537292,0.5651571712000093,0.025098621243978974,0.8107166886329651,0.6749236583709717
Helpful. Thanks.,Dzięki za pomoc.,Pomocne. Dzięki.,Pomocny. Dziękuję.,0.4258278179496841,0.0,0.7672692537307739,0.9344929456710815,0.3324491096865879,0.0,0.6917155385017395,0.9063540101051331
"Can't be sure if you've attended many performances, but Novigrad crowds can be particularly… difficult.","Nie wiem, czy często bywasz na przedstawieniach, ale publiczność w Novigradzie uchodzi za wyjątkowo... trudną.","Nie jestem pewien, czy uczestniczyłeś w wielu przedstawieniach, ale publiczność z Novigradu może być szczególnie... trudna.","Nie mogę być pewien, czy uczestniczyłeś w wielu przedstawieniach, ale publiczność w Novigradzie może być szczególnie... trudna.",0.5180066467231794,0.07239768078888709,0.8673699498176575,0.897312343120575,0.5800359179145389,0.23287896954139942,0.8596267104148865,0.8962482810020447
You didn't answer my question. How's Yen?,Nie odpowiedziałeś na moje pytanie. Co u Yen?,Nie odpowiedziałeś na moje pytanie. Jak się ma Yen?,Nie odpowiedziałeś na moje pytanie. Jak się ma Yen?,0.8356725807786688,0.4671379777282001,0.9632377028465271,0.9428569674491882,0.8356725807786688,0.4671379777282001,0.9632377028465271,0.9428569674491882
"Mmmm. When I look at you… why, I almost regret I'm no longer on active duty.","Ehh, kiedy tak na ciebie patrzę, zaczynam żałować, że już nie jestem w czynnej służbie.","Kiedy patrzę na ciebie... dlaczego, prawie żałuję, że nie jestem już w czynnej służbie.","Mmmm. Kiedy patrzę na ciebie... dlaczego, prawie żałuję, że nie jestem już na służbie czynnej.",0.4984435916258317,0.0930830159378636,0.8756547570228577,0.835781455039978,0.4557498306231467,0.03514847831369806,0.8424159288406372,0.8316752314567566
Where'd you get this idea? What's gotten into you?,Skąd ci to w ogóle przyszło do głowy?,Skąd ci to przyszło do głowy? Co się z tobą dzieje?,Skąd ci to przyszło do głowy? Co się z tobą dzieje?,0.670261476930099,0.15690219308813547,0.8713560700416565,0.9333248734474182,0.670261476930099,0.15690219308813547,0.8713560700416565,0.9333248734474182
Begone. And don't ever come back.,Odejdź stąd. I nie wracaj. Nigdy.,Idź stąd. I nie wracaj już nigdy.,Idź precz. I nie wracaj już nigdy.,0.6692016142633266,0.16348126556655487,0.8791951537132263,0.9762640595436096,0.454263771655076,0.06985342056580097,0.7943412661552429,0.9547866582870483
Rumor happen to mention where to find the locks these keys open?,"A wspomina może, gdzie znajduje się zamek, do którego owe klucze pasują?","Czy pogłoski wspominają, gdzie można znaleźć zamki, które te klucze otwierają?","Czy pogłoski wspominały, gdzie można znaleźć zamki, które te klucze otwierają?",0.37606448311895857,0.0204689180374571,0.8199235796928406,0.7511835694313049,0.3705715040872975,0.0204689180374571,0.8178712129592896,0.7806522250175476
Can't you talk to him yourself?,Nie możesz sam z nim pogadać?,Nie możesz porozmawiać z nim samemu?,Czy nie możesz porozmawiać z nim sam/samą?,0.45521675167264886,0.12209471671615688,0.8537470102310181,0.9566642642021179,0.4012068552581241,0.07730551756939454,0.8164790868759155,0.9080329537391663
"Oh, I beg to differ! Huh? Why even say that? Have I insulted you?","O, wypraszam to sobie. Czy ja ciebie obraziłem?","Cóż, nie zgadzam się! Co? Dlaczego tak mówisz? Czy cię obraziłem?","Oh, nie zgadzam się! Co? Dlaczego w ogóle tak mówić? Czy ja cię obraziłem?",0.3164516797295087,0.022416933501922302,0.7958307266235352,0.7838698029518127,0.37952683473661586,0.03342866121562732,0.8084104657173157,0.7808064222335815
This mornin'.,Rano.,Dziś rano.,Dziś rano.,0.4045768138905394,0.0,0.7235001921653748,0.6620404124259949,0.4045768138905394,0.0,0.7235001921653748,0.6620404124259949
"Got so fucked up once, blood came out me ears.","Raz tak się najebałem, że z uszu mi krew poszła.","Dostał tak mocno w głowę, że krew poszła mi uszami.","Byłem tak najebany raz, że krew poszła mi uszami.",0.3351184843859722,0.02984745896009824,0.8206923007965088,0.6836148500442505,0.43411352244212303,0.03034691922392704,0.8332735300064087,0.7141895890235901
"The trail in Velen is most promising. You should make that your first stop. Ask for a merchant named Hendrik at the Inn at the Crossroads. One of the emperor's agents, he should get in touch with you.","Ślad w Velen jest najbardziej obiecujący, pojedź tam w pierwszej kolejności. W Karczmie na Rozstajach spytaj o kupca Hendrika. To agent cesarza, skontaktuje się z tobą.","Ścieżka w Velen jest najbardziej obiecująca. Powinieneś to uczynić swoim pierwszym celem. Zapytaj o kupca imieniem Hendrik w Karczmie na Rozstajach. Jeden z agentów cesarza, powinien się z tobą skontaktować.","Szlak w Velen jest najbardziej obiecujący. Powinieneś to uczynić swoim pierwszym celem. Zapytaj o kupca imieniem Hendrik w Karczmie na Rozstajach. Jeden z agentów cesarza, powinien się z tobą skontaktować.",0.6069493934676516,0.1216411062125622,0.8389447331428528,0.8912593722343445,0.6113128722051421,0.1216411062125622,0.8403818011283875,0.8933601379394531
Why? That a threat or somethin'?,Bo? Grozisz nam czy jak?,Dlaczego? To groźba czy coś takiego?,Dlaczego? Czy to groźba czy coś takiego?,0.15287099732061843,0.040824829046386304,0.7511876225471497,0.9452484250068665,0.15847500640748324,0.033031643180138064,0.7370806932449341,0.9398932456970215
Jeweler's widow gave her whole inheritance to the priests!,Jubilerowa cały spadek po mężu kapłanom oddała!,Wdowa po jubilerze oddała cały swój spadek kapłanom.,Wdowa po jubilerze oddała cały swój spadek kapłanom!,0.5212688118728366,0.03655552228545124,0.7939033508300781,0.9091387391090393,0.5252945767681667,0.03655552228545124,0.8416697978973389,0.9171871542930603
Hm?,Hm?,Hm?,Hm?,0.5,0.1778279410038923,1.0000001192092896,0.992595374584198,0.5,0.1778279410038923,1.0000001192092896,0.992595374584198
"Take care of yourself, Dudu.",Uważaj na siebie.,"Dbaj o siebie, Dudu.","Dbaj o siebie, Dudu.",0.3066971768429615,0.0,0.7701437473297119,0.8076891303062439,0.3066971768429615,0.0,0.7701437473297119,0.8076891303062439
Know when the mad bard's place'll open? If it'll open at all?,"Nie wiesz, kiedy otworzą przybytek tego zwariowanego barda? I czy w ogóle go otworzą?",Kiedy otworzy się miejsce szalonego barda? Czy w ogóle się otworzy?,Kiedy otworzy się miejsce szalonego barda? Czy w ogóle się otworzy?,0.39582958325304984,0.03358575137215658,0.8341058492660522,0.7777835726737976,0.39582958325304984,0.03358575137215658,0.8341058492660522,0.7777835726737976
"His daughter has returned. The emperor wants to abdicate, give her the throne.",Jego córka wróciła. Cesarz chce abdykować na jej rzecz.,"Jego córka wróciła. Cesarz chce abdykować, oddać jej tron.","Jej córka wróciła. Cesarz chce abdykować, oddać jej tron.",0.7829442410316586,0.4671379777282001,0.9256932735443115,0.9398496747016907,0.7092781873905691,0.3155984539112945,0.9194522500038147,0.9264549612998962
"You'll dance in a row, away from the dawn towards the dark lands…",I ruszy korowód od wschodu ku ciemności...,"Będziesz tańczyć w rzędzie, od świtu w stronę ciemnych krain...","Będziesz tańczyć w rzędzie, od świtu w stronę ciemnych ziem...",0.21093610067038052,0.021105340631872645,0.7228974103927612,0.6218098998069763,0.20708519070528553,0.021105340631872645,0.7195148468017578,0.6049002408981323
Heard a witch lived out here. Never would've guessed it was King Foltest's former advisor.,"Słyszałem, że w okolicy mieszka czarownica, ale nigdy bym się nie spodziewał, że jest nią była doradczyni króla Foltesta.","Słyszałem, że mieszkała tu czarownica. Nigdy bym nie zgadł, że to była dawna doradczyni króla Foltesta.","Słyszałem, że mieszkała tu czarownica. Nigdy bym nie zgadł, że to była dawna doradczyni króla Foltesta.",0.5498739614061454,0.07350892442748631,0.8994759917259216,0.9194057583808899,0.5498739614061454,0.07350892442748631,0.8994759917259216,0.9194057583808899
Shut it. Jests like that could land you in prison. Or on a pyre.,"Stul pysk. Za takie żarty możesz wylądować w więzieniu, albo i na stosie.",Zamknij się. Takie żarty mogłyby cię wpędzić do więzienia. Albo na stos.,Zamknij się. Takie gadanie może cię wpakować do więzienia. Albo na stos.,0.3738012435108043,0.018636406807066564,0.7391132116317749,0.814657986164093,0.3043916133811165,0.015671287677272196,0.7402752041816711,0.7795044183731079
Ke?,Ke?,Co?,Co?,0.05555555555555564,0.0,0.8991210460662842,0.9188075661659241,0.05555555555555564,0.0,0.8991210460662842,0.9188075661659241
"No worries, he's alone!","Bez strachu, on jest sam!","Nie martw się, jest sam.","Nie martw się, jest sam.",0.285805335864826,0.05372849659117709,0.7936551570892334,0.8569138050079346,0.285805335864826,0.05372849659117709,0.7936551570892334,0.8569141030311584
"I'm sorry, but I refuse to answer the question.",Nie wiem.,"Przepraszam, ale odmawiam odpowiedzi na pytanie.","Przepraszam, ale odmawiam odpowiedzi na pytanie.",0.16661218263048932,0.0,0.657494068145752,0.6913121342658997,0.16661218263048932,0.0,0.657494068145752,0.6913121342658997
"To dream of raven locks entwisted, stormy. Of violet eyes, glistening as you weep","Chcę śnić czarne loki splątane, fiołkowe oczy mokre od łez.","Śnić o splątanych, czarnych lokach, burzliwych. O fiołkowych oczach, lśniących gdy płaczesz.","Marzyć o splątanych, burzliwych czarnych lokach. O fioletowych oczach, lśniących gdy płaczesz.",0.33179812367605144,0.0,0.7423638105392456,0.6859058141708374,0.27447755529592804,0.0,0.7253912687301636,0.7069353461265564
I talked to your friends! Come down!,Spotkałem twoich przyjaciół! Chodź!,Rozmawiałem/am z twoimi przyjaciółmi! Zejdź na dół!,Rozmawiałem/Rozmawiałam z twoimi przyjaciółmi! Zejdź na dół!,0.38513804143662117,0.0,0.8250928521156311,0.7775704264640808,0.37931653311218994,0.0,0.8175492882728577,0.6828368902206421
"Ye blind? Storm's aragin', waves as big as huts, and to top it all, there's lightnin' crashin' all about!","Nie widzisz? Sztorm szaleje, fale wielkie jak chałupy, a do tego piorunami trzaska!","Czyżbyś był ślepy? Burza się rozszalała, fale są tak duże jak domy, a na dodatek pioruny walą wszędzie dookoła!","Czy ty ślepy jesteś? Sztorm się rozpętał, fale tak duże jak chaty, a na domiar złego pioruny walą wokół!",0.2697660656378459,0.01340082578177889,0.7377341389656067,0.8081753849983215,0.38239897587326505,0.014400124446705301,0.7936983108520508,0.7700783014297485
That scoundrel playin' cutpurse 'stead o' stickin' to honest beggin'?,"A tamten cwaniaczek zamiast uczciwie żebrać, to na rynku sakiewki kroi?",Ten łajdak zajmuje się kradzieżami zamiast trzymać się uczciwego żebrania?,Ten łajdak grający w złodzieja kieszonkowego zamiast trzymania się uczciwego żebrania?,0.29904169017026033,0.01909690192411307,0.7572802901268005,0.6646740436553955,0.3070964733575698,0.018850319022747353,0.7526801824569702,0.5545490384101868
"Our rivalry's one thing, but we share the same blood - that's what really counts.","Rywalizacja rywalizacją, ale tak naprawdę liczy się to, że jesteśmy z jednej krwi.","Rywalizacja to jedna rzecz, ale mamy wspólną krew - to naprawdę się liczy.","Nasza rywalizacja to jedna rzecz, ale mamy wspólną krew - to naprawdę się liczy.",0.38444015986671376,0.021972813874997166,0.7765401005744934,0.898053765296936,0.3941166406178658,0.018798317647335087,0.7580360770225525,0.9003035426139832
Awfully noble of him.,Bardzo szlachetnie.,Strasznie szlachetne z jego strony.,Niesamowicie szlachetny z niego człowiek.,0.4778586684552419,0.0,0.7963309288024902,0.8520365357398987,0.4446246863443475,0.0,0.7278775572776794,0.8450793623924255
Eh?,E?,Co?,Co?,0.07936507936507946,0.0,0.8799178600311279,0.9008271098136902,0.07936507936507946,0.0,0.8799178600311279,0.9008271098136902
Soon everything will look Nilfgaardian… Know why? Because this will be a Nilfgaardian city.,Już niedługo wszystko będzie wyglądało jak nilfgaardzkie... Wiesz dlaczego? Bo to będzie nilfgaardzkie miasto.,Wkrótce wszystko będzie wyglądać nilfgaardiańsko… Wiesz dlaczego? Bo to będzie nilfgaardiańskie miasto.,Wkrótce wszystko będzie wyglądać nilfgaardiańsko... Wiesz dlaczego? Bo to będzie nilfgaardiańskie miasto.,0.6812028211472475,0.31912901122227066,0.8755425214767456,0.9413948059082031,0.7116166664414112,0.31912901122227066,0.9142284393310547,0.9413948059082031
Where is the girl?,Gdzie jest dziewczyna?,Gdzie jest dziewczyna?,Gdzie jest dziewczyna?,1.0,0.5623413251903491,0.9999998807907104,0.9914308190345764,1.0,0.5623413251903491,0.9999998807907104,0.9914308190345764
Healthy attitude. Must've lived long.,Zdrowe podejście. Na pewno dożył później starości.,Zdrowa postawa. Musiał długo żyć.,Pozytywne nastawienie. Musiał długo żyć.,0.15193596970094872,0.0,0.7694898247718811,0.7528002858161926,0.13660279668002184,0.0,0.7605142593383789,0.661969006061554
"In case of trouble, we were all to meet at the Kingfisher. There's a passage into the sewers from the cellar, and apparently those can get you all the way to the docks.","W razie kłopotów mieliśmy się wszyscy spotkać w Zimorodku. Tam w piwnicy jest przejście do kanałów, ponoć prowadzą do samej przystani.","W razie kłopotów mieliśmy się wszyscy spotkać w Kingfisherze. Jest tam przejście do kanalizacji z piwnicy, i ponoć można nimi dotrzeć aż do doków.","W razie kłopotów mieliśmy się wszyscy spotkać w Kingfisherze. Jest tam przejście do kanalizacji z piwnicy, i ponoć można nimi dotrzeć aż do doków.",0.5761407137671614,0.3259889346257788,0.8827273845672607,0.8683961629867554,0.5761407137671614,0.3259889346257788,0.8827273845672607,0.8683961629867554
"No, I beg you. We've done nothing wrong!","Nie, błagam, my nic nie zrobiliśmy!","Nie, proszę was. Nie zrobiliśmy nic złego!","No, proszę was. Nie zrobiliśmy nic złego!",0.48283330151420994,0.039281465090051315,0.8577523231506348,0.9371851682662964,0.4558577612145773,0.033031643180138064,0.8442665934562683,0.8892173767089844
"No. But I found something that could be just as valuable to me, as the djinn is to you.","Nie... Ale mam coś, co dla mnie może być równie cenne jak dla ciebie dżinn.","Nie. Ale znalazłem coś, co może być dla mnie równie cenne, jak dżin jest dla ciebie.","No. Ale znalazłem coś, co mogłoby być dla mnie równie cenne, jak dżin jest dla ciebie.",0.5919703857202635,0.05119289102800112,0.887651264667511,0.9273251891136169,0.5284819374602273,0.04505546423412899,0.861914873123169,0.9007337689399719
Will this do?,Może być?,Czy to wystarczy?,Czy to wystarczy?,0.057471264367816195,0.0,0.8090605139732361,0.8418744802474976,0.057471264367816195,0.0,0.8090605139732361,0.8418744802474976
"Argh! Thecla done made a broth of old acorns. Ugh, tastes just like barley, she said…","Ech... Tekla mi zrobiła zacierki ze startych żołędzi... Zobaczysz, mówi, smakują jak mączne...","Argh! Thecla ugotowała zupę ze starych żołędzi. Fuj, smakuje dokładnie jak jęczmień, powiedziała...","Argh! Thecla ugotowała zupę ze starych żołędzi. Fuj, smakuje dokładnie jak jęczmień, powiedziała...",0.3043889394596704,0.018476860420522198,0.7835326194763184,0.7390433549880981,0.3043889394596704,0.018476860420522198,0.7835326194763184,0.7390433549880981
Or fruits...,Albo owoców...,Czy może owoce...,Cóż za owoce...,0.23029883836296564,0.0,0.8410860896110535,0.8958927392959595,0.23412975912975917,0.0,0.8572144508361816,0.8200089335441589
Oh gods… You're as bothersome as a gadfly before a storm.,Bogowie... Natrętny jesteś jak giez przed burzą!,Boże... Jesteś tak irytujący jak mucha końska przed burzą.,Och bogowie... Jesteś tak irytujący jak mucha przed burzą.,0.35553558177359146,0.028517539529041507,0.8201364874839783,0.8418158888816833,0.45974991467023035,0.028517539529041507,0.8407151699066162,0.8907108306884766
Not surprisin'. In wartime eels grow fat.,Niedziwne. W wojnę węgorze zawsze rosną dorodne.,Nie dziwi mnie to. W czasie wojny węgorze tyją.,Nie dziwi mnie to. W czasie wojny węże tyją.,0.31935037067919286,0.028517539529041507,0.806494951248169,0.5487619638442993,0.2239877839851345,0.023980296761827107,0.7402642965316772,0.5685158967971802
Times've changed.,Czasy się zmieniają.,Czasy się zmieniły.,Czasy się zmieniły.,0.7528817482953066,0.24028114141347542,0.9391285181045532,0.9704453945159912,0.7528817482953066,0.24028114141347542,0.9391285181045532,0.9704453945159912
Bread… Sheep's milk cheese…,Chleb... Owczy ser...,Chleb... Ser z mleka owczego...,Chleb... Ser z mleka owcy...,0.4415505316587,0.05372849659117709,0.8486889004707336,0.9042192101478577,0.43906347287882336,0.05372849659117709,0.8243072628974915,0.8737494349479675
Vesemir'd chew you out for such recklessness.,Vesemir opieprzyłby cię za taką nieostrożność.,Vesemir cię skarci za taką lekkomyślność.,Vesemir będzie cię beształ za taką lekkomyślność.,0.3205998925103007,0.10266900960803409,0.820713460445404,0.7806275486946106,0.33526439609256214,0.08307018474412793,0.8122580051422119,0.7817433476448059
"Ahem. Folk're generous with gratitude, not so much with coin.","Wdzięcznością wszyscy szastają, ale groszem to już nie za bardzo.","Ludzie są hojni w okazywaniu wdzięczności, ale nie tak bardzo z monetami.","Ach. Ludzie są hojni w okazywaniu wdzięczności, ale nie tak bardzo z monetami.",0.3328448076027821,0.020255986027125642,0.7503580451011658,0.7401284575462341,0.33336702146285063,0.018476860420522198,0.7450417280197144,0.7395510077476501
"Agh, great. Ugh, this git's completely blown the mood for me.","Nie no, zupełnie wybił mnie z klimatu.","Ach, świetnie. Eh, ten gość całkowicie zepsuł mi nastrój.","Ach, świetnie. Ech, ten gość całkowicie popsuł mi nastrój.",0.16983308725809665,0.0,0.7017316222190857,0.7593327760696411,0.15407209029107152,0.0,0.7101364731788635,0.7389886975288391
It's a deal. Some questions before I start. Know where the griffin has its lair?,"Umowa stoi – ale nim zacznę, parę pytań. Wiesz, gdzie gryf może mieć leże?","Mam kilka pytań przed rozpoczęciem. Czy wiesz, gdzie gryf ma swoją norę?","Dobra, mam kilka pytań przed rozpoczęciem. Wiesz, gdzie grifon ma swoją norę?",0.33711695779163603,0.030490951355562495,0.761928379535675,0.8426008820533752,0.333593989916723,0.030490951355562495,0.7698259353637695,0.8025675415992737
"Congratulations. Can't help wondering, though - why'd you keep the corpse? Aim to stuff it, hang it above the mantle?","Gratulacje. A na co ci jego truchło? Wypchasz je i postawisz przy kominku, na pamiątkę?",Gratuluję. Nie mogę się powstrzymać od pytania - dlaczego trzymasz ciało? Planujesz je wypchać i powiesić nad kominkiem?,Gratulacje. Nie mogę się jednak nadziwić - dlaczego trzymasz ciało? Planujesz je wypchać i powiesić nad kominkiem?,0.3157612589894239,0.01284618972676772,0.7357909679412842,0.6707708239555359,0.3598037358545971,0.015138514598766055,0.757067084312439,0.6869021058082581
Mhm.,Uhm.,Mhm.,Mmm...,0.3194444444444444,0.0,0.8670167922973633,0.940172553062439,0.13144841269841276,0.0,0.6755834221839905,0.912084698677063
Satisfied?,Jesteś zadowolony?,Uspokojony?,Czy zadowolony?,0.13919170294306807,0.0,0.7933189272880554,0.9109204411506653,0.5926355714785153,0.1495348781221221,0.9037432074546814,0.975391149520874
Thank the gods.,Dzięki bogom.,Dzięki Bogu.,Dzięki bogom.,0.4076620642540734,0.1495348781221221,0.891419529914856,0.9076346158981323,1.0,0.316227766016838,1.0,0.9842716455459595
Fine. Make sure you don't lose them.,Dobrze. Tylko pilnuj jej.,"Upewnij się, że ich nie zgubisz.","Upewnij się, że ich nie zgubisz.",0.07407407407407417,0.0,0.7270777225494385,0.6720076203346252,0.07407407407407417,0.0,0.7270777225494385,0.6720076203346252
"And those, what're tho--?",A to...,"A te, co to za...?","A te, co to są--?",0.29672357448726616,0.05372849659117709,0.7850486636161804,0.5324350595474243,0.13310639783538455,0.05372849659117709,0.6686362624168396,0.49333903193473816
Save yourselves!,Ratuj się kto może!,Ratujcie się!,Ratujcie się!,0.26517320791265614,0.0,0.8644278049468994,0.9348732829093933,0.26517320791265614,0.0,0.8644278049468994,0.9348732829093933
"If you're a nonhuman, you'd best flee the city.","Jak jesteś nieludź, to lepiej uciekaj z tego miasta.","Jeśli nie jesteś człowiekiem, najlepiej uciekaj z miasta.","Jeśli nie jesteś człowiekiem, najlepiej uciekaj z miasta.",0.5079232252449114,0.06164542728425844,0.853600800037384,0.8733159303665161,0.5079232252449114,0.06164542728425844,0.853600800037384,0.8733159303665161
Ye think the dragon slayer's risen from the grave? Come back to kill more o' the beasts?,"Myślisz, że smokobójca wylazł z mogiły? I znowu gady ubija?!","Myślisz, że pogromca smoków zmartwychwstał? Żeby wrócić i zabić więcej bestii?","Myślisz, że smokobójca powstał z grobu? Żeby wrócić i zabić więcej bestii?",0.27590910605326047,0.03986357128268015,0.7546356320381165,0.8077977895736694,0.4185829764389535,0.09058752341587764,0.7970910668373108,0.7962203025817871
Whoreson's dead.,Skurwiel nie żyje.,Whoreson nie żyje.,Syn dziwki nie żyje.,0.418485680985681,0.24028114141347542,0.8784701228141785,0.8790943026542664,0.436162976786798,0.16990442448471224,0.8228553533554077,0.8294400572776794
"Hm, blood's just barely dried. He was dragged here. Wonder where from.","Hm... Krew ledwo zdążyła przeschnąć... Ktoś go tu zaciągnął. Ciekawe, skąd.","Hm, krew dopiero co zaschła. Ktoś został tu przyciągnięty. Ciekawe skąd.","Hm, krew dopiero co zaschła. Został przyciągnięty tutaj. Ciekawe skąd.",0.30991294744766984,0.024808415001701823,0.836672842502594,0.8517730832099915,0.27603145168561644,0.01909690192411307,0.79691082239151,0.7975060939788818
I think I'm getting sick.,Chyba cosik mnie bierze.,"Myślę, że się rozchoruję.","Myślę, że się rozchoruję.",0.08728081551169907,0.0,0.6656315326690674,0.6790928244590759,0.08728081551169907,0.0,0.6656315326690674,0.6790928244590759
