en_text,pl_text,default,dialog,dialog2,dialog3,dialog4,chrf_default,bleu_default,bertscore_default,comet_default,chrf_dialog,bleu_dialog,bertscore_dialog,comet_dialog,chrf_dialog2,bleu_dialog2,bertscore_dialog2,comet_dialog2,chrf_dialog3,bleu_dialog3,bertscore_dialog3,comet_dialog3,chrf_dialog4,bleu_dialog4,bertscore_dialog4,comet_dialog4
The wraiths of Mörhogg? Hjalmar and I've bested worse buggers than that.,Upiory z Mörhoggu? Nie takich czynów dokonywaliśmy z Hjalmarem.,Upiory Mörhogga? Hjalmar i ja pokonaliśmy gorsze szkodniki niż to.,Widma Mörhogga? Ja i Hjalmar pokonaliśmy gorsze paskudztwa niż to.,"""Widma Mörhogga? Ja i Hjalmar pokonaliśmy gorsze paskudztwa niż to.""","- Cóż, Hjalmar i ja poradziliśmy sobie z gorszymi rzeczami niż to.","Folan: No to Ragh nar Roog jest nad nami.
Folan: Czyżby widma Mörhogga? Ja i Hjalmar poradziliśmy sobie z gorszymi szkaradztwami.
Geralt: Przygotuj się, Folanie. Dziki Gon się zbliża.

Tłumaczenie drugiej wypowiedzi:

""Ja i Hjalmar poradziliśmy sobie z gorszymi szkaradztwami.""",0.36978415767985,0.021105340631872645,0.7939642667770386,0.6755648255348206,0.32856301618049627,0.0,0.776287853717804,0.6161506175994873,0.3273444207016119,0.0,0.7544626593589783,0.5958362221717834,0.2224879557214,0.017033186037639283,0.709431529045105,0.6461787819862366,0.25727149664831145,0.005495155913866061,0.6620302200317383,0.5986213088035583
"Ah well. It seems I shall need a new trade anyway. I'm compromised in Novigrad, so… Ehh.","No cóż. Chyba będę musiała się przekwalifikować, bo jeśli jestem spalona w Novigradzie, to... ehh.","No cóż. Wydaje się, że i tak będę potrzebować nowego fachu. Jestem spalony w Novigradzie, więc... Ech.","Ach tak. Wygląda na to, że będę potrzebował nowego fachu. Jestem spalony w Novigradzie, więc... Ech.","Ach no cóż. Wygląda na to, że będę potrzebować nowego fachu. Jestem spalony w Novigradzie, więc... Ech.","- Cóż, chyba będę musiał znaleźć nowe zajęcie. Jestem spalony w Novigradzie, więc... Ech.","Ach no cóż. Wydaje się, że będę potrzebować nowego fachu. Jestem spalony w Novigradzie, więc... Eh.",0.40378047255222954,0.036374995670960676,0.8346335887908936,0.7054938673973083,0.3595978731449802,0.02878787818101127,0.8043521046638489,0.6547134518623352,0.381080064850528,0.028927969316143217,0.8206952214241028,0.7046896815299988,0.44712425844422105,0.03112418223320603,0.8452569246292114,0.7257894277572632,0.38851788178877594,0.030934588294313718,0.8381032347679138,0.6897574067115784
"Aye, who built you a monument more lasting than any of bronze. When next you see him, White Wolf, please convey the great esteem in which I, Sigurd, hold his many achievements.","Ano, pomnik zbudował trwalszy niż ze spiżu. Jak go spotkasz, Biały Wilku, przekaż wyrazy uznania od Sigurda, największego wielbiciela jego twórczości.","Tak, kto zbudował ci pomnik trwalszy niż jakikolwiek z brązu. Kiedy następnym razem go zobaczysz, Biały Wilku, przekaż mu wielki szacunek, jaki ja, Sigurd, mam dla jego licznych osiągnięć.","Tak, ten, który zbudował ci pomnik trwalszy niż ze spiżu. Kiedy następnym razem go spotkasz, Biały Wilku, proszę przekaż mu, jak wielkim szacunkiem darzę jego liczne osiągnięcia.","Tak, ten, który zbudował ci pomnik trwalszy niż jakikolwiek z brązu. Kiedy następnym razem go zobaczysz, Biały Wilku, proszę przekaż mu wielki szacunek, jakim ja, Sigurd, darzę jego liczne osiągnięcia.","Tak, ten, który zbudował ci pomnik trwalszy niż ze spiżu. Kiedy następnym razem go zobaczysz, Biały Wilku, proszę przekaż mu wielki szacunek, jakim ja, Sigurd, darzę jego liczne osiągnięcia.","Tak, ten, który zbudował ci pomnik trwalszy niż jakikolwiek z brązu. Kiedy następnym razem go zobaczysz, Biały Wilku, proszę przekaż mu wielki szacunek, jakim ja, Sigurd, darzę jego liczne osiągnięcia.",0.44541461093233664,0.046651719499116846,0.7560410499572754,0.8247837424278259,0.5025387800810509,0.19230188007838597,0.7854523658752441,0.8493763208389282,0.42975486780168,0.022872196013470604,0.7530118227005005,0.826180636882782,0.4779257305883327,0.11146727460890443,0.7801010012626648,0.8283588886260986,0.42975486780168,0.022872196013470604,0.7530118227005005,0.826180636882782
There are more and more!,Jest ich coraz więcej!,Jest ich coraz więcej!,Jest ich coraz więcej!,Jest ich coraz więcej!,Jest ich coraz więcej!,Tam jest coraz więcej!,1.0,1.0,1.0,0.99537593126297,1.0,1.0,1.0,0.99537593126297,1.0,1.0,1.0,0.99537593126297,1.0,1.0,1.0,0.99537593126297,0.6257646772159156,0.16990442448471224,0.910919725894928,0.9353644847869873
Wanted you to visit him.,"Chciał, żebyś do niego przyjechała.","Chciałem, żebyś go odwiedził.","Chciała, żebyś go odwiedził.","Chciałem, żebyś go odwiedziła.","Chciała, żebyś go odwiedził.","Chciałem, żebyś go odwiedziła.",0.30939157962833386,0.06257106818159155,0.8619757890701294,0.8515098690986633,0.3219993168184278,0.06257106818159155,0.8979196548461914,0.8773965835571289,0.33086408646397375,0.06257106818159155,0.8757014870643616,0.8995983004570007,0.3219993168184278,0.06257106818159155,0.8979196548461914,0.8773965835571289,0.33086408646397375,0.06257106818159155,0.8757014870643616,0.8995980024337769
No need to worry. I'm not out to hurt your witch.,"Nic nie zrobię waszej czarownicy, możecie być spokojni.",Nie ma się czym martwić. Nie zamierzam skrzywdzić twojej wiedźmy.,Nie ma potrzeby się martwić. Nie zamierzam skrzywdzić twojej czarownicy.,Nie ma potrzeby się martwić. Nie zamierzam skrzywdzić twojej czarownicy.,Nie musisz się martwić. Nie zamierzam skrzywdzić twojej czarownicy.,Nie musisz się martwić. Nie zamierzam skrzywdzić twojej czarownicy.,0.1546204254294659,0.0,0.6987459063529968,0.7187850475311279,0.3333626652092121,0.0,0.7741458415985107,0.8539654612541199,0.3333626652092121,0.0,0.7741458415985107,0.8539654612541199,0.3120508490435809,0.0,0.7801823616027832,0.8644565343856812,0.3120508490435809,0.0,0.7801823616027832,0.8644565343856812
Because it suits Radovid. You've not heard the story?,Bo Radowidowi tak było na rękę. Nie słyszałeś tej historii?,Ponieważ to pasuje do Radovida. Nie słyszałeś tej historii?,Bo tak jest na rękę Radovidowi. Nie słyszałeś tej historii?,Bo tak jest na rękę Radovidowi. Nie słyszałeś tej historii?,"Ponieważ odpowiada to Radovidowi. Nie słyszałeś tej historii? Rektor chciał przyznać mu doktorat honoris causa. Wydział się sprzeciwiał. Niemniej jednak Radovid pojawił się na ceremonii, założył togę, odebrał dyplom... a gdy było po wszystkim, uwięził dziekanów i cały senat akademicki - aby ""nie robili zamieszania"".",Ponieważ tak jest na rękę Radovidowi. Nie słyszałeś tej historii?,0.5667574739625104,0.26708679784499234,0.8189108967781067,0.7698209881782532,0.6612614742165753,0.30213753973567675,0.9433138966560364,0.9580646753311157,0.6612614742165753,0.30213753973567675,0.9433138966560364,0.9580646753311157,0.4576200609480603,0.056328721113585126,0.6803309917449951,0.5777202248573303,0.6530689667725589,0.2907153684841096,0.900675892829895,0.9207823276519775
"It hasn't and never will. Ye awaitin' a letter from your lover, or is it a fat pouch o' coin from family o'erseas? Well, either way you're waitin' in vain.","Nie przypłynął i pewno nigdy nie przypłynie. Jak czekasz na list od lubej albo grubszą gotówkę od krewnych zza morza, to się nie doczekasz.","Nie przyszło i nigdy nie przyjdzie. Czekasz na list od ukochanego, czy to gruby trzos pełen monet od rodziny zza morza? Tak czy inaczej czekasz na próżno.","Nie dotarł i nigdy nie dotrze. Czekasz na list od ukochanej, czy może na gruby mieszek monet od rodziny zza morza? Tak czy inaczej, czekasz na próżno.","Tłumaczenie drugiej wypowiedzi na język polski:

""Nie dotarła i nigdy nie dotrze. Czekasz na list od ukochanej, czy może na gruby mieszek monet od rodziny za morzem? Tak czy inaczej, czekasz na próżno.""","- Nie dotarł też statek pocztowy.
- Ani jeden, ani drugi nigdy tu nie zawita. Czekasz na list od ukochanej, czy może na gruby trzos z pieniędzmi od rodziny za morzem? Tak czy inaczej, czekasz na próżno.
- Jesteś głupcem. Niczego nie oczekuję. Tylko jestem ciekaw, co spowodowało opóźnienie. Pogoda była dobra, szkwały nas omijały.","Czekasz na list od ukochanej, czy może na gruby mieszek monet od rodziny zza morza? Tak czy inaczej, czekasz na próżno.",0.4299309218255005,0.05685138881733377,0.7858405709266663,0.7011511325836182,0.3759527129121023,0.05551277111446364,0.7990394830703735,0.7646762132644653,0.3656414803864276,0.04248648259834659,0.7380272746086121,0.7178881168365479,0.351938206647632,0.0239652533986352,0.7022479772567749,0.640485942363739,0.30729917097886356,0.051577134285130055,0.7518771290779114,0.69172602891922
"Ah, at your service.","A, kłaniam się.","Ach, do państwa dyspozycji.","Ach, do usług.","Ach, do usług.","Ach, do usług.","Ach, do usług.",0.08274231678487007,0.0,0.7253064513206482,0.5005632638931274,0.06459948320413446,0.0,0.7173023223876953,0.38031235337257385,0.06459948320413446,0.0,0.7173023223876953,0.38031211495399475,0.06459948320413446,0.0,0.7173023223876953,0.38031235337257385,0.06459948320413446,0.0,0.7173023223876953,0.38031211495399475
Fuck…,Kurwa...,Kurwa...,Kurwa...,Kurwa...,Kurwa...,Cholera...,1.0,0.1778279410038923,1.0,0.9912902116775513,1.0,0.1778279410038923,1.0,0.9912901520729065,1.0,0.1778279410038923,1.0,0.9912902116775513,1.0,0.1778279410038923,1.0,0.9912901520729065,0.25688518361610413,0.0,0.8679788708686829,0.8670538067817688
Along with the mutt gnawin' a bone beneath it!,"I psa, co pod tą ławą kości gryzł!",Razem z kundlem obgryza kość pod nim!,Razem z kundlem obgryzającym kość pod nim!,Razem z kundlem obgryzającym kość pod nim.,Razem z kundlem obgryzającym kość pod nim!,Razem z kundlem obgryzającym kość pod nim!,0.1685101153573291,0.028634401465295497,0.6936331391334534,0.5073777437210083,0.17735714029222396,0.028634401465295497,0.6837884187698364,0.5739288926124573,0.1713834246410889,0.028634401465295497,0.6351819634437561,0.5153366327285767,0.17735714029222396,0.028634401465295497,0.6837884187698364,0.5739288926124573,0.17735714029222396,0.028634401465295497,0.6837884187698364,0.5739288926124573
Not how Muggs sees it. Claims he was… mugged.,"Muggs twierdzi, że został napadnięty.","Nie tak jak Muggs to widzi. Twierdzi, że został... okradziony.","Nie tak to widzi Muggs. Twierdzi, że został... okradziony.","Nie tak to widzi Muggs. Twierdzi, że został... okradziony.","Nie tak to widzi Muggs. Twierdzi, że został... okradziony.","Nie widzę go tak. Twierdzi, że został... okradziony.",0.5668781882254368,0.025098621243978974,0.813513457775116,0.6667426228523254,0.5457642749215528,0.023980296761827107,0.8202018737792969,0.7056753635406494,0.5457642749215528,0.023980296761827107,0.8202018737792969,0.7056753635406494,0.5457642749215528,0.023980296761827107,0.8202018737792969,0.7056753635406494,0.4829657847344442,0.02777619034011792,0.7862845063209534,0.46378979086875916
Helpful. Thanks.,Dzięki za pomoc.,Pomocny. Dziękuję.,Pomocny. Dzięki.,Pomocny. Dzięki.,Pomocny. Dzięki.,Pomocna. Dziękuję.,0.3324491096865879,0.0,0.6917155385017395,0.9063540101051331,0.4258278179496841,0.0,0.7758804559707642,0.9237688779830933,0.4258278179496841,0.0,0.7758804559707642,0.9237688779830933,0.4258278179496841,0.0,0.7758804559707642,0.9237688779830933,0.34410412134159957,0.0,0.690024197101593,0.9126816987991333
"Can't be sure if you've attended many performances, but Novigrad crowds can be particularly… difficult.","Nie wiem, czy często bywasz na przedstawieniach, ale publiczność w Novigradzie uchodzi za wyjątkowo... trudną.","Nie mogę być pewien, czy uczestniczyłeś w wielu przedstawieniach, ale tłumy w Nowym Mieście mogą być szczególnie... trudne.","Nie jestem pewien, czy uczestniczyłeś w wielu przedstawieniach, ale publiczność z Novigradu może być szczególnie... trudna.","Nie jestem pewna, czy uczestniczyłeś w wielu przedstawieniach, ale publiczność z Novigradu może być szczególnie... trudna.","Nie jestem pewien, czy uczestniczyłeś w wielu przedstawieniach, ale publiczność z Novigradu może być szczególnie... trudna.","Nie jestem pewna, czy uczestniczyłeś w wielu przedstawieniach, ale publiczność z Novigradu może być szczególnie... trudna.",0.3862166968739922,0.02872495348091206,0.8058895468711853,0.7986181974411011,0.5180066467231794,0.07239768078888709,0.8673699498176575,0.897312343120575,0.5167440465702212,0.07239768078888709,0.8684783577919006,0.8882266283035278,0.5180066467231794,0.07239768078888709,0.8673699498176575,0.897312343120575,0.5167440465702212,0.07239768078888709,0.8684783577919006,0.8882266283035278
You didn't answer my question. How's Yen?,Nie odpowiedziałeś na moje pytanie. Co u Yen?,Nie odpowiedziałeś na moje pytanie. Jak się ma Yen?,Nie odpowiedziałeś na moje pytanie. Jak się ma Yen?,Nie odpowiedziałeś na moje pytanie. Jak się ma Yen?,- Jak się ma Yen?,Jak się ma Yen?,0.8356725807786688,0.4671379777282001,0.9632377028465271,0.9428569674491882,0.8356725807786688,0.4671379777282001,0.9632377028465271,0.9428569674491882,0.8356725807786688,0.4671379777282001,0.9632377028465271,0.9428569674491882,0.06712989295362186,0.029486824119076216,0.7114151120185852,0.6930018067359924,0.06732373999039594,0.029556479778261396,0.71193927526474,0.629569947719574
"Mmmm. When I look at you… why, I almost regret I'm no longer on active duty.","Ehh, kiedy tak na ciebie patrzę, zaczynam żałować, że już nie jestem w czynnej służbie.","Mmmm. Kiedy patrzę na ciebie... dlaczego, prawie żałuję, że już nie jestem w czynnej służbie.","Mmmm. Kiedy patrzę na ciebie... dlaczego, prawie żałuję, że już nie jestem na służbie.","Tłumaczenie drugiej wypowiedzi na język polski:

""Mmmm. Kiedy patrzę na ciebie... dlaczego, prawie żałuję, że już nie jestem na służbie.""","- Kiedy patrzę na ciebie... dlaczego, prawie żałuję, że już nie jestem na służbie.","Kiedy patrzę na ciebie... dlaczego, prawie żałuję, że już nie jestem na służbie.",0.5900027200143936,0.41374412020518814,0.8638964891433716,0.8414508104324341,0.45683695848574346,0.18318641393595095,0.8383621573448181,0.8378896713256836,0.464809106860342,0.12673718536830808,0.7780464887619019,0.7264693975448608,0.45712583166253545,0.18318641393595095,0.8489344716072083,0.8419044613838196,0.4577733829654574,0.18349818317455793,0.8532189726829529,0.8253594040870667
Where'd you get this idea? What's gotten into you?,Skąd ci to w ogóle przyszło do głowy?,Skąd wziąłeś ten pomysł? Co cię opętało?,Skąd ci to przyszło do głowy? Co się z tobą dzieje?,Skąd ci to przyszło do głowy? Co się z tobą dzieje?,Skąd ci się wziął ten pomysł? Co się z tobą dzieje?,Skąd ci to przyszło do głowy? Co się z tobą dzieje?,0.1614825425118996,0.028634401465295497,0.7538818717002869,0.9341562986373901,0.670261476930099,0.15690219308813547,0.8713560700416565,0.9333248734474182,0.670261476930099,0.15690219308813547,0.8713560700416565,0.9333248734474182,0.2106888036422638,0.03986357128268015,0.764994740486145,0.9173916578292847,0.670261476930099,0.15690219308813547,0.8713560700416565,0.9333248734474182
Begone. And don't ever come back.,Odejdź stąd. I nie wracaj. Nigdy.,Odejdź. I nigdy więcej nie wracaj.,Idź precz. I nigdy więcej nie wracaj.,Odejdź. I nigdy nie wracaj.,Idź stąd. I nigdy więcej nie wracaj.,Odejdź. I nigdy więcej nie wracaj.,0.527805016178534,0.09554427922043669,0.8561533093452454,0.9743477702140808,0.42771753524655626,0.07730551756939454,0.7986438274383545,0.9521231055259705,0.5402200382360892,0.10294994188297393,0.8687730431556702,0.9749679565429688,0.638714316778627,0.09878765474230743,0.8800588250160217,0.9752857685089111,0.527805016178534,0.09554427922043669,0.8561533093452454,0.9743477702140808
Rumor happen to mention where to find the locks these keys open?,"A wspomina może, gdzie znajduje się zamek, do którego owe klucze pasują?","Plotka wspomina o tym, gdzie można znaleźć zamki, które te klucze otwierają?","Rumor przypadkiem wspomina, gdzie znaleźć zamki, które te klucze otwierają?","Tłumaczenie tej wypowiedzi na język polski:

""Czy plotki wspominają, gdzie można znaleźć zamki, które otwierają te klucze?""","Czy pogłoski mówią też, gdzie można znaleźć zamki, które te klucze otwierają?","Rumor mówi, że każdy z nich jest zaklętym kluczem.",0.36428323252215083,0.022416933501922302,0.8164340257644653,0.7665582895278931,0.3980342486135641,0.02054901307230194,0.8168901205062866,0.6932026743888855,0.36388628928624583,0.011502783619900045,0.7477660179138184,0.6567584276199341,0.3011164869477402,0.020255986027125642,0.7915800213813782,0.7611143589019775,0.15730319122360473,0.0,0.7063236832618713,0.5960903763771057
Can't you talk to him yourself?,Nie możesz sam z nim pogadać?,Nie możesz z nim porozmawiać sama?,Nie możesz porozmawiać z nim osobiście?,Nie możesz porozmawiać z nim osobiście?,"Nie mogę z nim porozmawiać osobiście. Rozstaliśmy się... niezbyt przyjaźnie. To znaczy, zażądał premii, a ja...","Nie mogę z nim porozmawiać osobiście. Rozstaliśmy się... niezbyt przyjaźnie. To znaczy, on zażądał premii, a ja...",0.5214369838406304,0.12209471671615688,0.8675599694252014,0.9549121856689453,0.4215413451283017,0.12209471671615688,0.8373467326164246,0.9529992341995239,0.4215413451283017,0.12209471671615688,0.8373467326164246,0.9529992341995239,0.28885601864217525,0.02878787818101127,0.6771582365036011,0.5847674608230591,0.28693917841292915,0.026920508809559315,0.6791325211524963,0.5959965586662292
"Oh, I beg to differ! Huh? Why even say that? Have I insulted you?","O, wypraszam to sobie. Czy ja ciebie obraziłem?","Och, zdecydowanie się nie zgadzam! Eh? Dlaczego w ogóle tak mówić? Czy cię obraziłem?","Oh, I beg to differ! Huh? Why even say that? Have I insulted you?

Tłumaczenie:
Ach, pozwolę się nie zgodzić! Eh? Dlaczego w ogóle tak mówić? Czy cię obraziłem?","Tłumaczenie drugiej wypowiedzi na język polski:

""Ach, pozwolę się nie zgodzić! Eh? Dlaczego nawet tak mówić? Czy ja cię obraziłem?""","- Och, zdecydowanie się nie zgadzam! Eh? Dlaczego w ogóle tak mówisz? Czy ja cię obraziłem?","Oh, ja się z tym zupełnie nie zgadzam! Hm? Dlaczego tak mówisz? Czy cię obraziłem?",0.31125526124436886,0.0169861974906263,0.7829724550247192,0.769057035446167,0.27925791443037207,0.008517399705356638,0.6624341607093811,0.5847129225730896,0.354737616574435,0.020364851292391,0.734017550945282,0.6334907412528992,0.38138836021908135,0.02878787818101127,0.7916419506072998,0.8162211775779724,0.3340196087668001,0.017395797375642234,0.778720498085022,0.800046443939209
This mornin'.,Rano.,Tego poranka.,"Tłumaczenie drugiej wypowiedzi na język polski:

Dziś rano.",Tego ranka.,Czy słońce ogrzewało ci twarz czy plecy?,Dziś rano.,0.15242005723528687,0.0,0.7880595922470093,0.579382061958313,0.1966961537034976,0.0,0.6126833558082581,0.49155062437057495,0.15824915824915833,0.0,0.7948492765426636,0.5589839220046997,0.04219409282700431,0.0,0.6086145043373108,0.4715847969055176,0.4045768138905394,0.0,0.7235001921653748,0.6620400547981262
"Got so fucked up once, blood came out me ears.","Raz tak się najebałem, że z uszu mi krew poszła.","Tak się popieprzyło raz, że krew poszła mi z uszu.","Raz tak się spierdoliłem, że krew poszła mi uszami.","Raz tak się najebałem, że krew poszła mi uszami.","Dostałem tak mocno po głowie, że krew poszła mi uszami.","Tak się urżnąłem raz, że krew poszła mi z uszu.",0.3992681849654803,0.03155984539112946,0.857371985912323,0.8042183518409729,0.5201423715215351,0.1262975489687145,0.876834511756897,0.8197684288024902,0.7507551270629601,0.4344371253135792,0.938509464263916,0.924743115901947,0.3577971964782014,0.02984745896009824,0.8202967047691345,0.7249359488487244,0.4243687123268128,0.03155984539112946,0.8710004687309265,0.8814297914505005
"The trail in Velen is most promising. You should make that your first stop. Ask for a merchant named Hendrik at the Inn at the Crossroads. One of the emperor's agents, he should get in touch with you.","Ślad w Velen jest najbardziej obiecujący, pojedź tam w pierwszej kolejności. W Karczmie na Rozstajach spytaj o kupca Hendrika. To agent cesarza, skontaktuje się z tobą.","Szlak w Velen jest najbardziej obiecujący. Powinieneś to zrobić jako pierwsze. Zapytaj o kupca imieniem Hendrik w Karczmie na Rozstaju Dróg. Jeden z agentów cesarza, powinien się z tobą skontaktować.","Szlak w Velen jest najbardziej obiecujący. Powinieneś to zrobić swoim pierwszym przystankiem. Zapytaj o kupca imieniem Hendrik w Karczmie przy Rozstaju Dróg. Jeden z agentów cesarza, powinien się z tobą skontaktować.","Tłumaczenie drugiej wypowiedzi na język polski:

""Szlak w Velen jest najbardziej obiecujący. Powinieneś to zrobić swoim pierwszym celem. Zapytaj o kupca imieniem Hendrik w Karczmie przy Rozstaju Dróg. Jeden z agentów cesarza, powinien nawiązać z tobą kontakt.""","Szlak w Velen jest najbardziej obiecujący. Powinieneś to zrobić swoim pierwszym przystankiem. Zapytaj o kupca imieniem Hendrik w Karczmie na Rozstaju Dróg. Jeden z agentów cesarza, powinien się z tobą skontaktować.","Ten drugi fragment dialogu w języku polskim brzmi następująco:

""Yennefer: W dwóch miejscach - Velen i Novigrad. Yennefer: Ślad w Velen jest najbardziej obiecujący. Powinieneś to zrobić swoim pierwszym celem. Zapytaj o kupca imieniem Hendrik w karczmie przy rozstaju dróg. Jeden z agentów cesarza, powinien nawiązać z tobą kontakt.""",0.5987625523316017,0.1216411062125622,0.8262655138969421,0.8862276673316956,0.5586022136852246,0.10985970458010323,0.8197447061538696,0.8801198601722717,0.5377088741318353,0.08631929238178107,0.736808180809021,0.8725128769874573,0.5860574308693743,0.11751163762525296,0.8234414458274841,0.8789549469947815,0.5330556799639349,0.08975429360129425,0.7128047943115234,0.786113440990448
Why? That a threat or somethin'?,Bo? Grozisz nam czy jak?,Dlaczego? Czy to groźba czy coś w tym stylu?,Dlaczego? To zagrożenie czy coś takiego?,Dlaczego? To zagrożenie czy coś takiego?,Dlaczego? To jakieś zagrożenie czy coś?,Dlaczego? To jakieś zagrożenie czy coś?,0.1488905522654945,0.023980296761827107,0.7280569076538086,0.9110049605369568,0.17360656611932845,0.040824829046386304,0.7440567016601562,0.9149024486541748,0.17360656611932845,0.040824829046386304,0.7440567016601562,0.9149024486541748,0.19081233032764122,0.040824829046386304,0.7451246976852417,0.934823751449585,0.19081233032764122,0.040824829046386304,0.7451246976852417,0.934823751449585
Jeweler's widow gave her whole inheritance to the priests!,Jubilerowa cały spadek po mężu kapłanom oddała!,Wdowa po jubilerze oddała całe swoje dziedzictwo księżom!,Wdowa po jubilerze oddała całe swoje dziedzictwo kapłanom!,Wdowa po jubilerze oddała całe swoje dziedzictwo kapłanom!,Wdowa po jubilerze oddała całe swoje dziedzictwo kapłanom!,Wdowa po jubilerze oddała cały swój spadek księżom!,0.2953418384254148,0.02777619034011792,0.7534903883934021,0.8968311548233032,0.4002056883796294,0.02777619034011792,0.7804619669914246,0.8867618441581726,0.4002056883796294,0.02777619034011792,0.7804619669914246,0.8867618441581726,0.4002056883796294,0.02777619034011792,0.7804619669914246,0.8867618441581726,0.4191247863382716,0.03655552228545124,0.8140360116958618,0.8983169794082642
Hm?,Hm?,Hm?,"Hm?

Eh? (można użyć jako nieformalne tłumaczenie)","Tłumaczenie: ""Hm?"" (bez zmian)","Hm?

Cześć.",Cześć.,0.5,0.1778279410038923,1.0000001192092896,0.992595374584198,0.16031746031746036,0.033031643180138064,0.7028359174728394,0.6634198427200317,0.21736977619330564,0.0,0.674311637878418,0.6708884835243225,0.3712606837606838,0.1495348781221221,0.7833139896392822,0.8349372744560242,1.0000000000000001e-16,0.0,0.7199746370315552,0.7180401682853699
"Take care of yourself, Dudu.",Uważaj na siebie.,"Dbaj o siebie, Dudu.","Dba o siebie, Dudu.","Dbaj o siebie, Dudu.","- Dbaj o siebie, Dudu.", ,0.3066971768429615,0.0,0.7701437473297119,0.8076891303062439,0.28614645508325115,0.0,0.767842173576355,0.6077349185943604,0.3066971768429615,0.0,0.7701437473297119,0.8076891303062439,0.3044247602508266,0.0,0.754679799079895,0.8315406441688538,1.0000000000000001e-16,0.0,0.0,0.5179416537284851
Know when the mad bard's place'll open? If it'll open at all?,"Nie wiesz, kiedy otworzą przybytek tego zwariowanego barda? I czy w ogóle go otworzą?",Kiedy otworzy się miejsce szalonego barda? Czy w ogóle się otworzy?,Kiedy otworzy się miejsce szalonego barda? Czy w ogóle się otworzy?,"""Wiesz, kiedy otworzy się miejsce szalonego barda? Czy w ogóle się otworzy?""","Czy ktoś wie, kiedy otworzą się drzwi do szalonego barda? Czy w ogóle się otworzą?","Czy ktoś wie, kiedy otworzą się drzwi do szalonego barda? Czy w ogóle zostaną otwarte?",0.39582958325304984,0.03358575137215658,0.8341058492660522,0.7777835726737976,0.39582958325304984,0.03358575137215658,0.8341058492660522,0.7777835726737976,0.4667076533059065,0.036260056295236785,0.8430638313293457,0.7928438782691956,0.4806721056219126,0.043748114312246456,0.8211843967437744,0.8497810363769531,0.4413094061051681,0.04179882049216857,0.7969236373901367,0.832590639591217
"His daughter has returned. The emperor wants to abdicate, give her the throne.",Jego córka wróciła. Cesarz chce abdykować na jej rzecz.,"Jego córka wróciła. Cesarz chce abdykować, oddać jej tron.","Jego córka wróciła. Cesarz chce abdykować, oddać jej tron.","Jego córka wróciła. Cesarz chce abdykować, oddać jej tron.","Jego córka wróciła. Cesarz chce abdykować, oddać jej tron.","Jego córka wróciła. Cesarz chce abdykować, oddać jej tron.",0.7829442410316586,0.4671379777282001,0.9256932735443115,0.9398496747016907,0.7829442410316586,0.4671379777282001,0.9256932735443115,0.9398496747016907,0.7829442410316586,0.4671379777282001,0.9256932735443115,0.9398496747016907,0.7829442410316586,0.4671379777282001,0.9256932735443115,0.9398496747016907,0.7829442410316586,0.4671379777282001,0.9256932735443115,0.9398496747016907
"You'll dance in a row, away from the dawn towards the dark lands…",I ruszy korowód od wschodu ku ciemności...,"Będziesz tańczyć w rzędzie, z dala od świtu ku ciemnym ziemiom...","Będziesz tańczyć w szeregu, z dala od świtu w stronę ciemnych krain...","Będziesz tańczyć w szeregu, z dala od świtu w stronę ciemnych krain...","Będziesz tańczyć w rzędzie, z dala od świtu w stronę ciemnych krain...","Będziesz tańczyć w rzędzie, z dala od świtu w stronę ciemnych krain...",0.25537765293168463,0.022416933501922302,0.7389611005783081,0.5691275000572205,0.2124834257607283,0.017033186037639283,0.7181673645973206,0.6379558444023132,0.2124834257607283,0.017033186037639283,0.7181673645973206,0.6379558444023132,0.20813181566499286,0.017033186037639283,0.7172836661338806,0.618727445602417,0.20813181566499286,0.017033186037639283,0.7172836661338806,0.618727445602417
Heard a witch lived out here. Never would've guessed it was King Foltest's former advisor.,"Słyszałem, że w okolicy mieszka czarownica, ale nigdy bym się nie spodziewał, że jest nią była doradczyni króla Foltesta.","Słyszałem, że czarownica mieszkała gdzieś tutaj. Nigdy bym nie zgadł, że to dawny doradca króla Foltesta.","Słyszałem, że tu mieszka czarownica. Nigdy bym nie zgadł, że to dawny doradca króla Foltesta.","Słyszałem, że mieszka tu czarownica. Nigdy bym nie zgadł, że to dawna doradczyni króla Foltesta.","Słyszałem, że mieszkała tu czarownica. Nigdy bym nie zgadł, że to dawna doradczyni króla Foltesta.","Słyszałem, że mieszkała tu czarownica. Nigdy bym nie zgadł, że to dawna doradczyni króla Foltesta.",0.4793001336599163,0.03507770215215251,0.867274284362793,0.8766522407531738,0.48869988381888047,0.03600660384913095,0.8908146023750305,0.8881611824035645,0.5330728436142949,0.07297819304253196,0.9033800363540649,0.9196555614471436,0.5369741297762353,0.0708606244724358,0.8944191932678223,0.9191851615905762,0.5369741297762353,0.0708606244724358,0.8944191932678223,0.9191851615905762
