en_text,pl_text,default,no_details,translation_extraction_llm,translation_extraction_brackets,chrf_default,bleu_default,bertscore_default,comet_default,chrf_no_details,bleu_no_details,bertscore_no_details,comet_no_details,chrf_translation_extraction_llm,bleu_translation_extraction_llm,bertscore_translation_extraction_llm,comet_translation_extraction_llm,chrf_translation_extraction_brackets,bleu_translation_extraction_brackets,bertscore_translation_extraction_brackets,comet_translation_extraction_brackets
Why do you want this power?,Do czego ci ta moc?,"Dlaczego chcesz tej władzy?

To pytanie może być skierowane do osoby, która dąży do zdobycia lub posiada znaczącą pozycję władzy. Może ono dotyczyć motywacji, celów i potencjalnych konsekwencji takiego pragnienia. Odpowiedź na to pytanie mogłaby ujawnić głębsze intencje, aspiracje oraz sposób postrzegania roli władzy przez daną osobę.",Dlaczego chcesz tej władzy?,"Dlaczego chcesz tej władzy?

To pytanie może być skierowane do osoby, która dąży do zdobycia lub posiada znaczącą pozycję władzy. Może ono dotyczyć motywacji, celów i potencjalnych konsekwencji takiego pragnienia. Odpowiedź na to pytanie mogłaby ujawnić głębsze intencje, aspiracje oraz sposób postrzegania roli władzy przez daną osobę.",Dlaczego chcesz mieć tę władzę?,0.14164844978642957,0.0,0.5716754794120789,0.6595971584320068,0.301255439839014,0.0,0.7660540342330933,0.8841871619224548,0.14164844978642957,0.0,0.5716754794120789,0.6595971584320068,0.3155999188094237,0.0,0.7485000491142273,0.8955507874488831
Take care.,Bywaj.,"Tłumaczenie tego zdania na język polski brzmi:

""Dbaj o siebie.""

To popularne wyrażenie, które może być używane w różnych kontekstach jako forma pożegnania lub zachęty do dbania o swoje zdrowie i samopoczucie. Może też być skierowane do kogoś, kto przechodzi przez trudny okres lub potrzebuje wsparcia emocjonalnego.",Dobrze się miej.,Dbaj o siebie.,Dbaj o siebie.,0.047274784551225434,0.0,0.5087330937385559,0.5669158101081848,0.07775524002704538,0.0,0.6714840531349182,0.49468377232551575,0.10551948051948058,0.0,0.6520816087722778,0.6376660466194153,0.10551948051948058,0.0,0.6520816087722778,0.6376660466194153
We never mention this again.,Zapomnijmy o tym.,"Tłumaczenie tego zdania na język polski brzmi:

""Nigdy więcej o tym nie wspominajmy.""

To zdanie wyraża prośbę lub postanowienie, aby dany temat lub sprawa nie była już nigdy poruszana w rozmowie. Może być używane w różnych kontekstach, zarówno formalnych jak i nieformalnych, jako sposób na zamknięcie dyskusji lub uniknięcie powracania do pewnych kwestii.",Nigdy więcej o tym nie wspominamy.,Nigdy więcej o tym nie wspominajmy.,Nigdy już o tym nie wspominamy.,0.11623443196856381,0.0034537838276078457,0.6090206503868103,0.7089122533798218,0.28759061658588414,0.040824829046386304,0.736805260181427,0.8676325678825378,0.3080052783426903,0.040824829046386304,0.7589328289031982,0.8950149416923523,0.293231727169937,0.040824829046386304,0.745078444480896,0.8715957403182983
That will be a good day.,To będzie dobry czas.,"To będzie dobry dzień.

To tłumaczenie jest dosłowne i zachowuje znaczenie oryginalnego zdania w języku angielskim. ""That will be a good day"" wyraża optymizm lub nadzieję na to, że nadchodzący dzień będzie udany lub pozytywny. W języku polskim również używamy podobnych wyrażeń, aby wyrazić takie same uczucia.",To będzie dobry dzień.,To będzie dobry dzień.,To będzie dobry dzień.,0.29280737620507225,0.019348958477379132,0.6685893535614014,0.6649208664894104,0.687491672044632,0.3976353643835253,0.9535298347473145,0.9435589909553528,0.687491672044632,0.3976353643835253,0.9535298347473145,0.9435589909553528,0.687491672044632,0.3976353643835253,0.9535298347473145,0.9435589909553528
Someone's in a good mood…,Ktoś tu jest w wesołym nastroju...,"Ktoś jest w dobrym nastroju...

To tłumaczenie dosłowne, które zachowuje znaczenie oryginalnego zdania w języku angielskim. ""Someone"" oznacza ""ktoś"", a ""in a good mood"" to ""w dobrym nastroju"". W języku polskim używa się podobnych wyrażeń, aby opisać czyjś nastrój lub samopoczucie.",Ktoś jest w dobrym nastroju...,Ktoś jest w dobrym nastroju.,Ktoś jest w dobrym nastroju...,0.33498607810712483,0.011326402345230238,0.697980523109436,0.6345584392547607,0.5558021433760958,0.11062691203042492,0.933811604976654,0.9489048719406128,0.48275802007301744,0.10294994188297393,0.8621480464935303,0.9139059782028198,0.5558021433760958,0.11062691203042492,0.933811604976654,0.9489048719406128
Priestesses of Freya would've tended to any survivors. Only ones around here with any notion about medical care.,"Jeśli ktokolwiek przeżył, to pewnie kapłanki Freyji się nim zajęły. Tylko one mają jakieś pojęcie o opiece medycznej.","Tłumaczenie na język polski:

""Kapłanki Freyi zajmowałyby się każdym ocalałym. Tylko one w okolicy miały jakiekolwiek pojęcie o opiece medycznej.""

To tłumaczenie zachowuje sens oryginalnego zdania, uwzględniając kontekst kulturowy i religijny (kapłanki Freyi) oraz odniesienie do umiejętności medycznych.",Kapłanki Freyi zajmowałyby się każdym ocalałym. Jedynie one w okolicy mają jakiekolwiek pojęcie o opiece medycznej.,Kapłanki Freyi zajmowałyby się każdym ocalałym. Tylko one w okolicy miały jakiekolwiek pojęcie o opiece medycznej.,Kapłanki Freyi opiekowałyby się każdym ocalałym. Jedynie one w okolicy miały jakiekolwiek pojęcie o opiece medycznej.,0.49395808376055106,0.031748934862197195,0.7267358303070068,0.7918155789375305,0.5201985409552652,0.15540137421056596,0.8179161548614502,0.8914803862571716,0.519251610590892,0.16698964409073258,0.8224768042564392,0.8927163481712341,0.48314115191148543,0.14952649646278654,0.8074472546577454,0.8967621922492981
"We care for equilibrium, the balance of all things, not just trout populations in streams. We're lucky the jarls always valued us as advisors.",Troska o równowagę nie polega tylko na kontrolowaniu populacji pstrąga w strumieniach. Na szczęście jarlowie zawsze cenili nas jako doradców.,"Troszczymy się o równowagę, harmonię wszystkiego, nie tylko populacje pstrągów w strumieniach. Mamy szczęście, że jarlowie zawsze cenili nas jako doradców.","Troszczymy się o równowagę, harmonię wszystkich rzeczy, nie tylko populacji pstrągów w strumieniach. Mamy szczęście, że jarlowie zawsze cenili nas jako doradców.","Troszczymy się o równowagę, harmonię wszystkiego, nie tylko populacje pstrągów w strumieniach. Mamy szczęście, że jarlowie zawsze cenili nas jako doradców.","Dbamy o równowagę, harmonię wszystkiego, nie tylko populacji pstrągów w strumieniach. Mamy szczęście, że jarlowie zawsze cenili nas jako doradców.",0.6340611447706986,0.27249745234058675,0.8438620567321777,0.8990239500999451,0.6537600038057052,0.2648634566399074,0.8405129313468933,0.8972800374031067,0.6340611447706986,0.27249745234058675,0.8438620567321777,0.8990239500999451,0.653921475617617,0.293597382795084,0.8466719388961792,0.9009620547294617
We lived in the Ice Giant's thrall.,W strachu przed lodowym gigantem żeśmy żyli.,"Tłumaczenie tego zdania na język polski brzmi:

""Żyliśmy pod władzą Lodowego Olbrzyma.""

To zdanie odnosi się do hipotetycznej sytuacji, w której ludzie lub inne istoty znajdowałyby się pod wpływem lub kontrolą potężnego bytu zwanego ""Lodowym Olbrzymem"". Może to być metafora opisująca ekstremalnie zimny klimat lub warunki panujące na jakiejś planecie lub księżycu.",Żyliśmy w niewoli Lodowego Olbrzyma.,Żyliśmy pod władzą Lodowego Olbrzyma.,Żyliśmy pod wpływem Lodowego Olbrzyma.,0.1829587271379285,0.0,0.6336435675621033,0.6655666828155518,0.16292535984912346,0.0,0.6938188076019287,0.7408414483070374,0.16248392878613752,0.0,0.699394166469574,0.7485582828521729,0.17103124267354422,0.0,0.7079362869262695,0.7162795662879944
"Don't understand a thing, do you, witcher? Guess you don't need to. Killing monsters - that's what you're good for.","Nic nie rozumiesz, wiedźminie. Ale może i nie musisz, bo twoją rzeczą jest zabijanie potworów.","Tłumaczenie na język polski:

""Nie rozumiesz nic, prawda, wiedźminie? Pewnie nie musisz.""

To zdanie pochodzi z serii książek o Wiedźminie autorstwa Andrzeja Sapkowskiego i jest często cytowane jako charakterystyczne dla postaci Geralta z Rivii. Zdanie to wyraża pewien rodzaj lekceważenia lub braku zrozumienia ze strony mówiącego, sugerując, że wiedźmin powinien skupić się na swoim głównym zadaniu, jakim jest zabijanie potworów, zamiast próbować zrozumieć bardziej złożone aspekty świata ludzi.","Nie rozumiesz nic, prawda, wiedźminie? Pewnie nie musisz. Zabijanie potworów - do tego się nadajesz.","Nie rozumiesz nic, prawda, wiedźminie? Pewnie nie musisz.","Nie rozumiesz nic, prawda, czarodzieju? Pewnie nie musisz. Zabijanie potworów - tym się zajmujesz.",0.439846916339659,0.006725967213014014,0.699357807636261,0.7499350905418396,0.5302242367901897,0.013217947626377298,0.8415574431419373,0.8211827874183655,0.36184338258238763,0.01157883880415623,0.8094427585601807,0.5586479902267456,0.4535133723711729,0.013298958652957459,0.7961365580558777,0.8201698660850525
Clan Dimun Guard,Strażnik z klanu Dimun,"Tłumaczenie na język polski:

Straż Klanu Dimun

Wyjaśnienie:
""Clan Dimun"" to nazwa własna, która nie ma bezpośredniego tłumaczenia na język polski. W tym kontekście ""Dimun"" prawdopodobnie odnosi się do jakiejś grupy lub klanu, a ""Guard"" oznacza ""straż"". Zatem całe wyrażenie można przetłumaczyć jako ""Straż Klanu Dimun"", co sugeruje grupę ochronną lub wojskową związaną z klanem Dimun.",Ród Dimun Strażników,Straż Klanu Dimun,Klan Strażników Dimun,0.23868308367647606,0.00388107836970323,0.6588909029960632,0.565170407295227,0.47109159774148596,0.0814136751754278,0.8155249953269958,0.6565755605697632,0.5424688427340558,0.0814136751754278,0.845535397529602,0.8999171257019043,0.5229469711861353,0.0814136751754278,0.8194677233695984,0.8799530863761902
"Ah, Geralt, how're things?","Co tam, Geralt?","Ach, Geralt, co u ciebie słychać?","Ach, Geralt, jak się masz?","Ach, Geralt, co u ciebie słychać?","Ach, Geralt, jak się masz?",0.39636105088641976,0.0,0.7682363986968994,0.6334944367408752,0.41657178132440525,0.0,0.8085474967956543,0.8052768111228943,0.39636105088641976,0.0,0.7682363986968994,0.6334934234619141,0.41657178132440525,0.0,0.8085474967956543,0.8052768111228943
"Yeah, we can work together.",Możemy pracować razem.,"Tak, możemy pracować razem.","Tak, możemy pracować razem.","Tak, możemy pracować razem.","Tak, możemy współpracować.",0.9210643215602817,0.16990442448471224,0.8788536190986633,0.9619501233100891,0.9210643215602817,0.16990442448471224,0.8788536190986633,0.9619501233100891,0.9210643215602817,0.16990442448471224,0.8788536190986633,0.9619501233100891,0.45707276061859176,0.0,0.7939040064811707,0.9011136889457703
I'll change into travel attire and find you.,Włożę wygodniejszy strój i spotkamy się na miejscu.,"Tłumaczenie tego zdania na język polski brzmi:

""Przebiorę się w ubranie podróżne i znajdę cię.""

To zdanie może być użyte w sytuacji, gdy ktoś przygotowuje się do wyjazdu lub podróży i informuje rozmówcę, że za chwilę będzie gotowy do spotkania z nim. ""Ubranie podróżne"" sugeruje odpowiedni strój na podróż, który może obejmować np. wygodne buty, lekką odzież i ewentualnie plecak czy torbę podróżną.",Zmienię się w ubranie podróżne i znajdę cię.,Przebiorę się w ubranie podróżne i znajdę cię.,Zmienię się w ubranie podróżne i znajdę cię.,0.2286097272721951,0.004089890369035105,0.6263496279716492,0.6780485510826111,0.1555247333783183,0.03303164318013808,0.7222611904144287,0.690125048160553,0.142943104398663,0.03303164318013808,0.7324685454368591,0.6367188096046448,0.1555247333783183,0.03303164318013808,0.7222611904144287,0.690125048160553
"It can't be. Why, he's the best axeman on the isle!",Nie może być. Przecież to najlepszy rębacz na całej wyspie!,"Tłumaczenie tego zdania na język polski brzmi:

""Nie może być. Dlaczego? On jest najlepszym drwalem na wyspie!""

To zdanie wyraża zaskoczenie i podziw dla umiejętności osoby, o której mowa, sugerując, że ta osoba jest niezwykle utalentowana lub wyjątkowo dobra w swoim fachu.",Nie może być. Dlaczego? On jest najlepszym drwalem na wyspie!,Nie może być. Dlaczego? On jest najlepszym drwalem na wyspie!,"Nie może być. Dlaczego, on jest najlepszym drwalem na wyspie!",0.38101792336374823,0.010279947040838344,0.6665090918540955,0.7146715521812439,0.46564465964550594,0.1186840521952098,0.8281474113464355,0.8304840326309204,0.46564465964550594,0.1186840521952098,0.8281474113464355,0.8304840326309204,0.46903219352084474,0.1186840521952098,0.825937032699585,0.7764227986335754
"Treacherous, those caves. Folk used to make sacrifices to Melusine there.",Te jaskinie to złe miejsce. Kiedyś składali tam ofiary Meluzynie.,"Treściwe tłumaczenie na język polski:

""Zdradliwe te jaskinie. Ludzie składali tam ofiary Meluzynie.""

To zdanie zostało przetłumaczone dosłownie z języka angielskiego na polski, zachowując oryginalne znaczenie i strukturę gramatyczną. Warto zauważyć, że w polskim tłumaczeniu zachowano również imię ""Meluzyna"", które jest używane w polskich adaptacjach legendy o tej postaci.","Zdradliwe, te jaskinie. Ludzie składali tam ofiary Meluzynie.",Zdradliwe te jaskinie. Ludzie składali tam ofiary Meluzynie.,Zdradliwe te jaskinie. Ludzie składali tam ofiary Meluzynie.,0.4449011814584789,0.01853380378290996,0.6810988783836365,0.5832222104072571,0.6101322823161711,0.26924761780320416,0.8426104784011841,0.8741068243980408,0.6143221121925146,0.26924761780320416,0.8609523773193359,0.863467276096344,0.6143221121925146,0.26924761780320416,0.8609523773193359,0.863467276096344
Injured? Was it serious?,Była ranna? To coś poważnego?,"Ranny? Czy to było poważne?

To tłumaczenie odpowiada na pytania ""Injured?"" (Czy jest ranny?) i ""Was it serious?"" (Czy to było poważne?). W języku polskim często używa się takich zdań, aby wyrazić troskę o czyjeś zdrowie lub stan po urazie.",Ranny? Czy to było poważne?,Ranny? Czy to było poważne?,Ranny? Czy to było poważne?,0.2223157370187586,0.004620856909230222,0.6401459574699402,0.6728320121765137,0.2858662590561008,0.0,0.8346179723739624,0.9577163457870483,0.2858662590561008,0.0,0.8346179723739624,0.9577163457870483,0.2858662590561008,0.0,0.8346179723739624,0.9577163457870483
"Yes, the last thing Udalryk needed more of. Thanks for your help.","No, tak... Ostatnie, czego Udalrykowi było trzeba. Dzięki za pomoc.","Tak, ostatnia rzecz, której Udalryk potrzebował więcej. Dziękuję za pomoc.

To tłumaczenie z języka angielskiego na polski zawiera krótką odpowiedź wyrażającą zaskoczenie lub niechęć do czegoś (w tym przypadku ""ostatnia rzecz, której Udalryk potrzebował więcej"") oraz podziękowanie (""Dziękuję za pomoc"").","Tak, ostatnia rzecz, której Udalryk potrzebował więcej. Dziękuję za pomoc.","Tak, ostatnia rzecz, której Udalryk potrzebował więcej. Dziękuję za pomoc.","Tak, ostatnia rzecz, której Udalryk potrzebował więcej. Dziękuję za pomoc.",0.36355459124432216,0.009771922616581639,0.6458295583724976,0.6025425791740417,0.417513371340297,0.0446323613785333,0.7828249335289001,0.8145678639411926,0.417513371340297,0.0446323613785333,0.7828249335289001,0.8145678639411926,0.417513371340297,0.0446323613785333,0.7828249335289001,0.8145678639411926
Where'd you get that idea?,Skąd taki wniosek?,"Skąd wziąłeś ten pomysł?

To tłumaczenie odpowiada bezpośrednio na pytanie ""Where'd you get that idea?"" i wyraża zainteresowanie pochodzeniem lub źródłem danej idei.",Skąd wziąłeś ten pomysł?,Skąd wziąłeś ten pomysł?,Skąd ci to przyszło do głowy?,0.1491630221339175,0.008282282660969604,0.6908079981803894,0.617592990398407,0.1888043704877224,0.08034284189446518,0.868129312992096,0.9231211543083191,0.1888043704877224,0.08034284189446518,0.868129312992096,0.9231211543083191,0.1654517360351153,0.040824829046386304,0.7881194353103638,0.8735460042953491
"*Sigh* Eh, I want to know already what it is we'll face…","Eh, chciałbym już wiedzieć, z kim przyjdzie nam się zmierzyć...","Tłumaczenie na polski:

""Ech, chciałbym już wiedzieć, co nas czeka...""

To tłumaczenie oddaje zarówno treść, jak i emocjonalny ton oryginalnego zdania. Wyrażenie ""ech"" jest używane w języku polskim jako wykrzyknienie wyrażające rozczarowanie, zmartwienie lub niepewność, podobnie jak angielskie ""sigh"". Reszta zdania pozostaje bezpośrednim tłumaczeniem, zachowując sens i intencję oryginału.","Ech, chciałbym już wiedzieć, co nas czeka...","Ech, chciałbym już wiedzieć, co nas czeka...",Jestem bardzo dobrym kucharzem.,0.3628051914861021,0.01853380378290996,0.6748509407043457,0.5171886682510376,0.45497122839013365,0.10649808156466072,0.8959513902664185,0.8640483021736145,0.45497122839013365,0.10649808156466072,0.8959513902664185,0.8640483021736145,0.08456344059456906,0.0,0.6620830297470093,0.4623137414455414
Shit…,Szlag...,"Tłumaczenie słowa ""Shit"" na język polski to po prostu ""Gówno"". Jest to wulgarne określenie odchodów lub czegoś, co jest uważane za bezwartościowe lub obrzydliwe. Należy pamiętać, że jest to bardzo nieformalne i obraźliwe słowo, które powinno być używane ostrożnie i tylko w odpowiednich kontekstach.",Cholera...,Tłumaczenie słowa Shit na język polski to Gówno.,Cholera...,0.04065040650406513,0.0,0.5614702105522156,0.4947369396686554,0.1748040329865664,0.0,0.7595940232276917,0.7490195035934448,0.07374631268436586,0.0,0.6166531443595886,0.4504649341106415,0.1748040329865664,0.0,0.7595940232276917,0.7490196228027344
Farewell.,Bywaj.,"Dobrze, oto tłumaczenie na język polski:

Pożegnanie.

To słowo ""Farewell"" w języku angielskim można przetłumaczyć jako ""pożegnanie"" lub ""do widzenia"" w języku polskim. Oba te wyrażenia są używane do wyrażenia rozstania się z kimś lub czymś, często w kontekście formalnym lub oficjalnym.",Żegnaj.,"Tłumaczenie samego słowa:

Pożegnanie.",Do widzenia.,0.05132052076459642,0.0,0.5120334625244141,0.515651524066925,0.18797709674300214,0.0,0.6821832656860352,0.6566132307052612,0.07818570318570327,0.0,0.5916701555252075,0.5183688998222351,0.07692307692307702,0.0,0.6502469778060913,0.6590781807899475
Good luck.,Powodzenia.,"Tłumaczenie tego angielskiego wyrażenia na język polski brzmi:

""Powodzenia.""

To jest najbardziej bezpośrednie i powszechnie używane tłumaczenie, które wyraża życzenie sukcesu lub szczęścia w danej sytuacji lub przedsięwzięciu. Inne możliwe tłumaczenia to ""Szerokiej drogi"" (w kontekście podróży) lub ""Trzymam kciuki"" (bardziej potoczne), ale ""Powodzenia"" jest najbardziej uniwersalnym odpowiednikiem.",Powodzenia.,Powodzenia,Powodzenia.,0.19777843546057094,0.0,0.5882930159568787,0.6263589859008789,1.0,0.1778279410038923,0.9999998807907104,0.9890193939208984,0.888082883353813,0.0,0.8591904044151306,0.9808455109596252,1.0,0.1778279410038923,0.9999998807907104,0.9890193939208984
"I been already. They said their herbs can't help, and all that's left is to pray.","Już byłam. Powiedzieli, że ich zioła już nic nie wskórają. Że już tylko modlitwa zostaje.","Tłumaczenie na polski:

""Już tam byłem. Powiedzieli, że ich zioła nie mogą pomóc i pozostało tylko się modlić.""

To zdanie wydaje się być fragmentem dialogu lub narracji, w której ktoś opowiada o swoim doświadczeniu z poszukiwaniem pomocy medycznej lub duchowej. Osoba ta odwiedziła już jakieś miejsce (być może tradycyjnego uzdrowiciela lub świętego miejsca), ale spotkała się z informacją, że konwencjonalne metody leczenia zawiodły i jedynym rozwiązaniem jest modlitwa lub inna forma duchowego wsparcia.","Już byłem. Powiedzieli, że ich zioła nie pomogą, i pozostało tylko się modlić.","Już tam byłem. Powiedzieli, że ich zioła nie mogą pomóc i pozostało tylko się modlić.","Byłem już tutaj. Powiedzieli, że ich zioła nie mogą pomóc, i pozostało tylko się modlić.",0.40252325514383663,0.036817760899933355,0.6984896659851074,0.7552856206893921,0.48077850178553333,0.1907078043359717,0.8563584685325623,0.8622382283210754,0.4699762220889761,0.1892240568795935,0.8466302156448364,0.8793379664421082,0.4587370345207505,0.1892240568795935,0.8327646851539612,0.8586944341659546
You tell her.,Sam jej powiedz.,"Tłumaczenie tego zdania na język polski brzmi:

""Powiedz jej.""

To jest prośba skierowana do kogoś, aby przekazał jakąś informację lub wiadomość innej osobie (w tym przypadku ""jej""). Zdanie to może być użyte w różnych kontekstach, zarówno formalnych, jak i nieformalnych.",Powiedz jej.,Powiedz jej.,Powiedz jej.,0.15553122560793914,0.0,0.6357715129852295,0.6104210019111633,0.3849934107555908,0.0,0.8596572279930115,0.8625683188438416,0.3849934107555908,0.0,0.8596572279930115,0.8625683188438416,0.3849934107555908,0.0,0.8596572279930115,0.8625683188438416
"Take it… And next time, slay some damn monsters.",Bierz... I następnym razem zapoluj na potwory.,"Tłumaczenie na polski:

""Weź to... A następnym razem zabij jakieś cholerne potwory.""

To tłumaczenie oddaje ducha oryginalnego zdania, używając potocznego języka i lekkiego przekleństwa, które jest często spotykane w kontekstach związanych z grami komputerowymi lub fantastyką.",Weź to... A następnym razem zabij parę cholernych potworów.,Weź to... A następnym razem zabij jakieś cholerne potwory.,Weź to... A następnym razem zabij jakieś cholerne potwory.,0.4134393752299563,0.012069505116436093,0.6501960158348083,0.5577453374862671,0.5150109371117845,0.050712153369465586,0.8093023300170898,0.699468195438385,0.5603542678157568,0.056122223243057295,0.8106524348258972,0.7230745553970337,0.5603542678157568,0.056122223243057295,0.8106524348258972,0.7230745553970337
Drummond Shieldmaiden,Tarczowniczka klanu Drummond,"Tłumaczenie na język polski:

""Drummond Shieldmaiden""

To wyrażenie można przetłumaczyć jako ""Tarcza Drummonda"" lub ""Strażniczka Tarczy Drummonda"".

Wyjaśnienie:
- ""Drummond"" to nazwisko, które pozostaje niezmienione w tłumaczeniu.
- ""Shieldmaiden"" oznacza ""tarcza"" (shield) i ""dziewica"" (maiden), co razem tworzy pojęcie ""wojowniczki z tarczą"".

W kontekście historycznym, ""Drummond Shieldmaiden"" odnosi się do postaci Marion Drummond, która była szkocką bohaterką narodową i wojowniczką z XVI wieku. Jej historia jest często przedstawiana w literaturze i sztuce szkockiej.",Tarcza bębnowa Drummonda,Tarcza Drummonda lub Strażniczka Tarczy Drummonda,Tarcza Drummonda,0.2076164423155944,0.0,0.5759502649307251,0.5979795455932617,0.37652214549485885,0.0,0.7532252073287964,0.5562711358070374,0.47283038281417206,0.0,0.7173271179199219,0.6396468877792358,0.3608827844695561,0.0,0.7328380346298218,0.6164412498474121
Show me what you have.,Pokaż mi swoje towary.,"Pokaż mi, co masz.

To tłumaczenie jest dosłowne i bezpośrednie. W języku polskim to wyrażenie może być używane w różnych kontekstach, zarówno formalnych, jak i nieformalnych, aby poprosić kogoś o pokazanie czegoś lub przedstawienie dowodów posiadania czegoś.","Pokaż mi, co masz.","Pokaż mi, co masz.",Pokaż mi co masz.,0.2018536844328439,0.005011724662824517,0.6545839905738831,0.6557917594909668,0.3070767152738379,0.08034284189446518,0.8027068972587585,0.8632566332817078,0.3070767152738379,0.08034284189446518,0.8027068972587585,0.8632565140724182,0.3089318760805598,0.16990442448471224,0.8096837997436523,0.8726839423179626
"See you later, Jorulf, son of the Wolverine. Or whatever it was.","To na razie, Jorulfie, synu Rosomaka. Czy jakoś tak.","Do zobaczenia później, Jorulfie, synu Rysia. Albo cokolwiek to było.","Do zobaczenia później, Jorulfie, synu Wilka. Albo cokolwiek to było.","Do zobaczenia później, Jorulfie, synu Rysia. Albo cokolwiek to było.","Do zobaczenia później, Jorulfie, synu Wolverina. Albo cokolwiek to było.",0.3740717630401275,0.0446323613785333,0.8176091313362122,0.740059494972229,0.3583559001551962,0.0446323613785333,0.8145703077316284,0.735163152217865,0.3740717630401275,0.0446323613785333,0.8176091313362122,0.7400594353675842,0.35130517573839865,0.0446323613785333,0.811119019985199,0.7315464615821838
Maybe…,Możliwe...,"Może...

To słowo ""Maybe"" w języku angielskim oznacza ""może"", ""być może"". Jest to wyrażenie niepewności lub spekulacji, często używane, gdy ktoś nie jest pewien czegoś lub chce zasugerować możliwość jakiegoś zdarzenia. W języku polskim odpowiednikiem tego słowa jest ""może"".",Może...,Może,Może...,0.1491940846147424,0.0,0.6382974982261658,0.5667067766189575,0.3058710415279861,0.0,0.9016002416610718,0.945797860622406,0.13312704802066508,0.0,0.7178047299385071,0.857407808303833,0.3058710415279861,0.0,0.9016002416610718,0.945797860622406
Never heard of those monsters. Are those local names?,Nigdy nie słyszałem o takich stworzeniach. Może to jakieś miejscowe nazwy?,"Oto tłumaczenie na język polski:

""Nigdy nie słyszałem o tych potworach. Czy to lokalne nazwy?""

To zdanie jest dosłownym tłumaczeniem oryginalnego tekstu angielskiego, zachowując jego znaczenie i strukturę gramatyczną w języku polskim.",Nigdy o tych potworach nie słyszałem. Czy to lokalne nazwy?,Nigdy nie słyszałem o tych potworach. Czy to lokalne nazwy?,Nigdy nie słyszałem o tych potworach. Czy to są lokalne nazwy?,0.41576719995304495,0.03102878467054691,0.7285032868385315,0.7750454545021057,0.3582789677401838,0.028556529017323657,0.8743857145309448,0.96364426612854,0.4342452255305254,0.2630501434025343,0.8939520120620728,0.9639648795127869,0.4354705793028464,0.2596535889340338,0.885709822177887,0.964195728302002
"Where you goin', vagrant? No stranger's gonna stroll about our boat!","Gdzie, przybłędo? Nie będzie nam się obcy pałętał po łodzi!","Tłumaczenie tego zdania na język polski brzmi:

""Dokąd się wybierasz, włóczęgo? Żaden obcy nie będzie się szwendać po naszej łodzi!""

To zdanie jest częścią dialogu z filmu ""Piraci z Karaibów: Skrzynia umarlaka"". Jest to charakterystyczny sposób mówienia kapitana Jacka Sparrowa (granego przez Johnny'ego Deppa), który używa takich zwrotów, aby wyrazić swoją niechęć do intruzów na jego statku.","Dokąd się wybierasz, włóczęgo? Żaden obcy nie będzie się szwendać po naszej łodzi!","Dokąd się wybierasz, włóczęgo? Żaden obcy nie będzie się szwendać po naszej łodzi!","Dokąd idziesz, włóczęgo? Żaden obcy nie będzie się szwendać po naszej łodzi!",0.24121066648135484,0.0045322114624299645,0.6413846611976624,0.554396390914917,0.3187420920359415,0.023233421968350106,0.786839485168457,0.7456114292144775,0.3187420920359415,0.023233421968350106,0.786839485168457,0.7456114292144775,0.3224441278855031,0.02547055398169822,0.7985641956329346,0.750901997089386
Ritual of some kind… We'll have to wait.,Jakiś rytuał. Musimy poczekać.,"Tłumaczenie na polski:

""Jakiś rodzaj rytuału... Będziemy musieli poczekać.""

To tłumaczenie zachowuje sens oryginalnego zdania, oddając jego niejednoznaczny charakter i sugerując oczekiwanie na coś, co może być opisane jako ""rytuał"".",Rytuał jakiegoś rodzaju... Będziemy musieli poczekać.,Jakiś rodzaj rytuału... Będziemy musieli poczekać.,Jakiś rytuał... Będziemy musieli poczekać.,0.35030823978107817,0.0,0.7045060992240906,0.777821958065033,0.4423354484448361,0.040824829046386304,0.7917318344116211,0.9488614201545715,0.5558847886360838,0.048549177170732344,0.8654302954673767,0.9566012620925903,0.6733248865816597,0.06389431042462725,0.8900086879730225,0.9636465907096863
"Think you scare me - scare Jorulf, son of Odmar, known elsewise as the Wolverine?","Myślisz, że mnie nastraszysz? Jorulfa, syna Odmara, zwanego Rosomakiem?","Myślisz, że mnie przestraszysz - przestrasz Jorulfa, syna Odmara, znanego też jako Wilk?

To zdanie wydaje się być fragmentem dialogu lub opisu sytuacji z mitologii nordyckiej lub sag skandynawskich. Postać o imieniu Jorulf, syn Odmara, znana również jako Wilk, jest prawdopodobnie bohaterem lub wojownikiem z tych legend. Zdanie to może być wyrażeniem odwagi lub wyzwania wobec kogoś, kto próbuje zastraszyć tę postać.","Myślisz, że mnie przestraszysz - przestrasz Jorulfa, syna Odmara, znanego również jako Wilk?","Myślisz, że mnie przestraszysz - przestrasz Jorulfa, syna Odmara, znanego też jako Wilk?","Myślisz, że mnie przestraszysz - przestrasz Jorulfa, syna Odmara, znanego również jako Wolverine?",0.48717779037631176,0.024469726357666796,0.6955860257148743,0.6715959310531616,0.6445998055810745,0.1293245537403544,0.8447859287261963,0.8123018741607666,0.6435252175001519,0.1293245537403544,0.8463417887687683,0.8157345652580261,0.6420421917297531,0.1293245537403544,0.8385820388793945,0.8112120628356934
